,Core_Only,Alpha_Always_Only,Core90_Alpha10,Core85_Alpha15,Core80_Alpha20,Core90_AlphaRegime10,Core85_AlphaRegime15,SPY,QQQ,VT,TOPIX
2019-02-06,1.0455213824133978,1.0,1.0410129718493721,1.0387548484878135,1.0364941561086758,1.0410129718493721,1.0387548484878135,1.0300657566155589,0.8985578732292979,1.0535545675451738,1.0151401252066714
2019-02-07,1.0381848832247873,1.0,1.0344385948384414,1.032559183246918,1.0306756325179003,1.0344385948384414,1.032559183246918,1.0117067774200457,0.9076893105165231,1.0449233920291616,1.019957973066001
2019-02-08,1.0274308107436498,1.0,1.0247948550524586,1.023467754537488,1.0221346023906182,1.0247948550524586,1.023467754537488,1.014001317223796,0.9095782982839219,1.0322715420513529,1.0399996740004975
2019-02-11,1.0356663088811582,1.0,1.0321877874316265,1.0304409265442371,1.0286890389726226,1.0321877874316265,1.0304409265442371,1.007030624871695,0.9049082581345426,1.041960363389598,1.027592956964894
2019-02-12,1.031406560768842,1.0,1.0283668907323453,1.0268384090721996,1.0253041987750824,1.0283668907323453,1.0268384090721996,1.0032210927361738,0.9144823195904231,1.0369488950221672,1.022710327635801
2019-02-13,1.0227958318794244,1.0,1.0206400738314385,1.0195517062659898,1.0184563722665887,1.0206400738314385,1.0195517062659898,0.9987111185828421,0.9264980766503299,1.0268186257404992,1.0188863065030054
2019-02-14,1.0315666437631876,1.0,1.028517166823635,1.0269832498363693,1.025443251934689,1.028517166823635,1.0269832498363693,0.9838098312619211,0.9278528249049519,1.0371372279566913,1.0346799627908123
2019-02-15,1.0366550359696503,1.0,1.0330831819141462,1.0312891660433299,1.0294898018946832,1.0330831819141462,1.0312891660433299,0.9816082945582355,0.9432359041998439,1.0431235717290004,1.0303485281138078
2019-02-18,1.0346714572165363,1.0,1.0313041121167041,1.0296118512895924,1.0279139070971042,1.0313041121167041,1.0296118512895924,0.9818100889180763,0.9409604562993888,1.0407899496665134,1.020892872395996
2019-02-19,1.0311703548344155,1.0,1.0281633748975654,1.0266504667766077,1.0251313180511596,1.0281633748975654,1.0266504667766077,0.9753295103785139,0.9399022632616177,1.0366710056875477,1.019893188105551
2019-02-20,1.0354139809793153,1.0,1.0319715011326138,1.0302417382195383,1.028506336770689,1.0319715011326138,1.0302417382195383,0.9698366632373314,0.9403371124205946,1.0416635070344886,1.0214700295145964
2019-02-21,1.0413797085696435,1.0,1.0373228049326888,1.0352872759696683,1.033247079115541,1.0373228049326888,1.0352872759696683,0.9678237455218833,0.9392586371665674,1.0486820100819336,1.0365411824463742
2019-02-22,1.0438405800932054,1.0,1.0395289611669176,1.0373667793553192,1.03520040184144,1.0395289611669176,1.0373667793553192,0.9777530412870946,0.9361487204686432,1.05157715305083,1.0321284709959238
2019-02-25,1.0453593196737028,1.0,1.0408901809045434,1.038649701781161,1.0364053366592707,1.0408901809045434,1.038649701781161,0.9770067679508105,0.9285331211925345,1.0533639054984738,1.0239459425621475
2019-02-26,1.039087462075108,1.0,1.0352696412673192,1.0333528402460637,1.0314308276546695,1.0352696412673192,1.0333528402460637,0.9550346710263108,0.9178982920707881,1.0459852495001272,1.0131209126441403
2019-02-27,1.0334946109108856,1.0,1.030254569575284,1.0286251531941297,1.0269895159724032,1.030254569575284,1.0286251531941297,0.9417985161660087,0.9194960282762439,1.039405424601042,1.0092365519859274
2019-02-28,1.0318952609687828,1.0,1.0288196672430172,1.0272721109744967,1.0257180894120166,1.0288196672430172,1.0272721109744967,0.9527410348496599,0.9331965206910077,1.0375238364338621,1.0410689392330268
2019-03-01,1.0220005775935563,1.0,1.019940994456773,1.0188993111726663,1.0178497282626917,1.019940994456773,1.0188993111726663,0.9452844331782491,0.942745375068493,1.0258830324630075,1.0461607302899292
2019-03-04,1.011007748659431,1.0,1.0100673863505734,1.0095837607089733,1.0090911829634053,1.0100673863505734,1.0095837607089733,0.9446306733388874,0.9475344038547887,1.0129502925405072,1.0540041140643777
2019-03-05,1.010296165982432,1.0,1.0094275576152214,1.0089797673482452,1.0085229959786775,1.0094275576152214,1.0089797673482452,0.967062108816456,0.9622393974273706,1.0121131364499203,1.0543061411793444
2019-03-06,1.0207893152364054,1.0,1.0188632725489186,1.0178873226791314,1.0169027821674752,1.0188632725489186,1.0178873226791314,0.9747826387899537,0.9628563602794179,1.0244580179251828,1.0563520006236324
2019-03-07,0.9996080535682322,1.0,0.9998361056967101,0.9999344338730988,1.0000222889266586,0.9998361056967101,0.9999344338730988,0.950325548287098,0.9518890522965174,0.9995388865508614,1.0666784853682132
2019-03-08,0.9958380132857882,1.0,0.9964422953499679,0.9967288533260629,0.997005006863644,0.9964422953499679,0.9967288533260629,0.9673046598270524,0.9482945226121141,0.9951035450421039,1.0742167013352328
2019-03-11,0.9988207976014593,1.0,0.9991284302126159,0.9992664880401043,0.9993940306666669,0.9991284302126159,0.9992664880401043,0.9694018804031397,0.947993080668856,0.9986127030605403,1.0790398480966772
2019-03-12,1.0100286960983476,1.0,1.0092186456469183,1.0087974527404406,1.008365495322594,1.0092186456469183,1.0087974527404406,0.9740677570384478,0.9425680630617963,1.0117984659980561,1.079561623868111
2019-03-13,1.0290260514098843,1.0,1.0263025530103425,1.0249255203517342,1.023538353418635,1.0263025530103425,1.0249255203517342,0.9779914313174248,0.9498831137782036,1.0341482957763346,1.075319019130073
2019-03-14,1.0265296161254631,1.0,1.0240617077838443,1.022812006126323,1.0215518557925105,1.0240617077838443,1.022812006126323,0.9891353565640987,0.9610009648877016,1.0312113130887801,1.0811220864404267
2019-03-15,1.0477492288468149,1.0,1.0431134460391536,1.040783356556394,1.0384452288928503,1.0431134460391536,1.040783356556394,0.9885550060730068,0.9416182418214373,1.056175563349194,1.0825205512485172
2019-03-18,1.0528961729954218,1.0,1.0477252003116908,1.0451291729126204,1.0425262203723717,1.0477252003116908,1.0451291729126204,0.9714943624433071,0.9403615288410813,1.06223079175932,1.110905397510803
2019-03-19,1.0619893473273705,1.0,1.0558688647379517,1.0528013543779717,1.049729113049247,1.0558688647379517,1.0528013543779717,0.9756342542390561,0.9085382027957927,1.0729286439145536,1.1253256910814324
2019-03-20,1.0506293417988097,1.0,1.0457037829940152,1.043228890350096,1.0407460259343027,1.0457037829940152,1.043228890350096,0.9599449783265198,0.9079125422658428,1.0595639315280114,1.1165807619119745
2019-03-21,1.0557692578454267,1.0,1.0503080201843786,1.047567045011692,1.0448192776407466,1.0503080201843786,1.047567045011692,0.9814636972177223,0.9071656187435415,1.065610891582855,1.101338778175299
2019-03-22,1.0658396935811103,1.0,1.0593245296225986,1.0560604142286252,1.0527920692807355,1.0593245296225986,1.0560604142286252,0.9775694466854423,0.9270889836606923,1.0774584630366004,1.0964064251264658
2019-03-25,1.0585219905025696,1.0,1.052778854718155,1.0498974367168694,1.0470095713588918,1.052778854718155,1.0498974367168694,0.9773242187438879,0.9440457558138442,1.0688494005912583,1.0825606049605605
2019-03-26,1.0307746288857194,1.0,1.0279417211849045,1.0265043457052672,1.0250531049247802,1.0279417211849045,1.0265043457052672,0.9697866892742931,0.9550587347948772,1.0362054457479053,1.0769354145461287
2019-03-27,1.0325715519109508,1.0,1.0295545072256813,1.0280254026426583,1.0264826639959541,1.0295545072256813,1.0280254026426583,0.9741021234685135,0.9445097177128294,1.038319472836413,1.0647867911318698
2019-03-28,1.0305182460348743,1.0,1.0277119314894394,1.026287776802898,1.024849705674162,1.0277119314894394,1.026287776802898,0.9797902650521445,0.9334299148568389,1.0359038188645582,1.060923995809319
2019-03-29,1.0450608314894119,1.0,1.0407646161745048,1.0385982294219085,1.0364197788719303,1.0407646161745048,1.0385982294219085,0.9722024847900684,0.9216110093474644,1.05301274292872,1.0572262908278065
2019-04-01,1.0395618006518141,0.9990821498182824,1.0357403075447036,1.0338099664375702,1.0318666734362043,1.0357403075447036,1.0338099664375702,0.9778642594903391,0.9390348986058049,1.0464940685845834,1.0594022563524916
2019-04-02,1.0323435581495612,0.9962864570741651,1.0289779433414752,1.027274477168166,1.0255573381139316,1.0289779433414752,1.027274477168166,0.9790214780819269,0.929212394456866,1.0379374022193975,1.057082030164369
2019-04-03,1.0203373939063225,1.0011340220161404,1.0187082864120376,1.0178690991920474,1.0170135430214342,1.0187082864120376,1.0178690991920474,0.9782577209098632,0.9253023032362382,1.0237050261634593,1.0460014604918693
2019-04-04,1.0140467897162622,0.9986515901203638,1.0128031811267806,1.0121564312937341,1.011493092071542,1.0128031811267806,1.0121564312937341,0.969833786981874,0.9157407314576841,1.016248003034493,1.0616704565683195
2019-04-05,1.0421480217373653,0.9980766945972491,1.038004969169216,1.0359105503108088,1.0338010056961886,1.038004969169216,1.0359105503108088,0.9975151760399047,0.9023885664027599,1.049559832995902,1.0671264015371105
2019-04-08,1.025667061274769,1.0033935327362455,1.023784026647424,1.0228133369192751,1.0218232687684607,1.023784026647424,1.0228133369192751,1.0121487903826052,0.9063690889001275,1.0300229332571849,1.0604844840757017
2019-04-09,1.0120688764557604,0.999699797074868,1.0111912490729338,1.0107222553383854,1.0102331733865444,1.0111912490729338,1.0107222553383854,1.021411957299282,0.9084108237772269,1.0139033403462958,1.0495718762941364
2019-04-10,1.011725425331049,1.0009507071000445,1.0110089400170261,1.010620415658533,1.0102117289090913,1.0110089400170261,1.010620415658533,1.0356960876368888,0.8848445853251199,1.0134962056890733,1.0315531748084126
2019-04-11,1.0324444750668789,0.9964582893313308,1.029189123151228,1.0275320004028143,1.025855373070276,1.029189123151228,1.0275320004028143,1.0398148311249082,0.8714851318623226,1.038057031393926,1.0129531263667615
2019-04-12,1.0404924803679843,0.997266553061983,1.0364929710059305,1.0344652759857886,1.032419108913289,1.0364929710059305,1.0344652759857886,1.035848257917493,0.8745164125742719,1.047597317169212,1.0260633144947993
2019-04-15,1.0573340154607327,0.993438591702919,1.0511942366941223,1.048102045284956,1.0449952171841908,1.0511942366941223,1.048102045284956,1.0038813946299807,0.8741172293684004,1.0675616501521012,1.0380197470791772
2019-04-16,1.0534065280778047,0.994452143483586,1.047787271417196,1.0449532277823275,1.042103123883868,1.047787271417196,1.0449532277823275,0.989669767984915,0.8702785351520567,1.0629059186248346,1.0310664930853348
2019-04-17,1.0387938647011357,0.9947134057714824,1.0347335562003732,1.0326733166456472,1.0305931884218764,1.0347335562003732,1.0326733166456472,1.0160944899338928,0.8769863716958297,1.0455837401053536,1.048413280118291
2019-04-18,1.034271322335646,0.9979983042751575,1.0310208834400312,1.0293633436882648,1.027684394081878,1.0310208834400312,1.0293633436882648,1.030721208617307,0.8622843226622569,1.0402226170713413,1.056507891444894
2019-04-19,1.0331782364466155,0.9968247158128974,1.029918955778425,1.0282570589047304,1.0265737950510652,1.029918955778425,1.0282570589047304,1.0336090231007034,0.8565007184287844,1.038926848571183,1.0593950840191364
2019-04-22,1.0335126431629802,0.9940305066047109,1.0299302747909158,1.0281076030822283,1.026264090477958,1.0299302747909158,1.0281076030822283,1.0146017241941534,0.8621951200214707,1.0393232617841384,1.0707200281024993
2019-04-23,1.0314828362840747,0.9929688795820075,1.0279997839506185,1.0262265871391212,1.0244324233198594,1.0279997839506185,1.0262265871391212,1.022738111436701,0.8558542235643084,1.0369170832381651,1.0790088367249628
2019-04-24,1.0379258842654735,0.989038338667616,1.0333720256400396,1.0310659421141468,1.0287406129109284,1.0333720256400396,1.0310659421141468,1.0197086229220882,0.8594224748640589,1.0445548166524288,1.0813140399418877
2019-04-25,1.0306485841028035,0.9978400892443325,1.0277708204160154,1.0262974850643156,1.0248013085940513,1.0277708204160154,1.0262974850643156,1.0286655890186203,0.8480298764250778,1.0359281420135749,1.0785165031167456
2019-04-26,1.0211957446774034,1.0026956679338075,1.019787142049015,1.0190456008609314,1.018279295676345,1.019787142049015,1.0190456008609314,1.0154068870787605,0.8400317370758866,1.0247225343962663,1.077442464570122
2019-04-29,1.0090028605975303,1.0027266054803468,1.0088318294705658,1.0087081871590444,1.008559129566018,1.0088318294705658,1.0087081871590444,1.009827996768138,0.8225944423787805,1.0102688164630853,1.0571582872417458
2019-04-30,1.0113158436803795,1.0028888108983869,1.0109294806915154,1.0106981245638633,1.0104413320669623,1.0109294806915154,1.0106981245638633,1.020988596948243,0.8028659638960063,1.0130106784249249,1.0473526471478918
2019-05-01,1.0126149109371525,0.9995035369726428,1.0117569530177577,1.0112899121081338,1.0107975336756247,1.0117569530177577,1.0112899121081338,1.0452698912642322,0.7986209398987097,1.014550621852799,1.0705340396136533
2019-05-02,1.0241146530684249,0.9951758880727045,1.0216598815190543,1.0203951004647713,1.0191055062462266,1.0216598815190543,1.0203951004647713,1.037427239846272,0.8032746644869138,1.0281826737923483,1.0602641812287594
2019-05-03,1.040587451117747,0.9994755389157297,1.036891270925105,1.0350074159620626,1.0330998950414774,1.036891270925105,1.0350074159620626,1.0254366234953098,0.8024978044799554,1.0477098976235155,1.0372782583543263
2019-05-06,1.028092231226547,1.0061863122012094,1.02638171724214,1.0254858343711533,1.0245629541235761,1.02638171724214,1.0254858343711533,1.0384852163790355,0.8140831721050539,1.0328977840466629,1.048895583645892
2019-05-07,1.0285561310602227,1.0124716985219855,1.0274396866306794,1.026840041389949,1.0262128360874712,1.0274396866306794,1.026840041389949,1.0232809742589484,0.8105872172665946,1.0334477013017827,1.05233463283792
2019-05-08,1.0266278619848888,1.01176856988326,1.0256347758535782,1.02509678125794,1.0245312009885759,1.0256347758535782,1.02509678125794,1.009169575246163,0.7905487108861885,1.0311618879428122,1.0564979591886958
2019-05-09,1.0109473496745807,1.0124140550744618,1.0116013993078803,1.0118863216492713,1.0121431358224589,1.0116013993078803,1.0118863216492713,1.0127698636073437,0.794146225110531,1.0125738573754515,1.0548086160290544
2019-05-10,1.0057628346475638,1.0036268321020723,1.0060543000395126,1.006157994409155,1.006233643543915,1.0060543000395126,1.006157994409155,1.038821857604586,0.7842558210056658,1.0064280171189581,1.0667092912102738
2019-05-13,1.022090879859725,1.0058658461051175,1.0209782422925326,1.0203789848982396,1.0197511603065856,1.0209782422925326,1.0203789848982396,1.0286752456843713,0.785763484797214,1.025783647694203,1.0867858503870182
2019-05-14,1.0157605093872262,1.0078750344361984,1.0154910484166932,1.0153129089836577,1.0151058416337204,1.0154910484166932,1.0153129089836577,1.0245000465115683,0.7648196494979762,1.0182794847231902,1.0803198957575786
2019-05-15,1.007776635414808,1.0165106178469898,1.0091775518326223,1.0098345033139198,1.0104623665561205,1.0091775518326223,1.0098345033139198,1.0262489701284592,0.7626120627690989,1.0088152216615998,1.0888714328970104
2019-05-16,1.0074578762611521,1.0182584897908427,1.009063796082916,1.0098234636388053,1.0105541740537058,1.009063796082916,1.0098234636388053,1.0208215804528395,0.7693852103449846,1.0084373574200156,1.103904823098558
2019-05-17,1.0170309056605948,1.012415013406593,1.0171141852009635,1.0171103845471046,1.0170762820644375,1.0171141852009635,1.0171103845471046,0.9997757851213072,0.7750809903528475,1.0197854409250493,1.0965957031295772
2019-05-20,1.0141057004760965,1.0145538257288664,1.0146961589296262,1.0149460755849207,1.0151657454360938,1.0146961589296262,1.0149460755849207,1.0098171209212343,0.7730692454917979,1.01631783716892,1.1169653530675376
2019-05-21,1.0156350586611582,1.0181268003376638,1.0164307302985232,1.0167832606966205,1.0171055368187063,1.0164307302985232,1.0167832606966205,1.0124520354436601,0.7729100252267177,1.018130772622163,1.1323413816974488
2019-05-22,0.9926175826326215,1.0135900619131728,0.9952458546199605,0.9965166747431403,0.9977584579362526,0.9952458546199605,0.9965166747431403,1.0172953947109467,0.768627463383511,0.9908453409006066,1.1159135180035842
2019-05-23,0.9985883750871698,1.0093476850432044,1.0002172367236937,1.0009861466306276,1.0017246078591158,1.0002172367236937,1.0009861466306276,1.0159428377210327,0.7661950883786443,0.9979232520338769,1.137807429482813
2019-05-24,1.001036244979745,1.0066106206893006,1.0021526827000036,1.002664673574396,1.0031457755804156,1.0021526827000036,1.002664673574396,1.0349417949806614,0.7722961638529293,1.000825011841699,1.1220059992500047
2019-05-27,1.010260323580792,1.0072354372632701,1.0105258170922853,1.0106112498997615,1.0106651223075345,1.0105258170922853,1.0106112498997615,1.029075394343028,0.7656915798419879,1.0117594412531212,1.1131110247813287
2019-05-28,0.9915535096278755,1.0085814202249752,0.9938202980416599,0.9949075088208141,0.9959637878950148,0.9938202980416599,0.9949075088208141,1.0162365229657668,0.760036662569496,0.9895839649234253,1.1226060222576806
2019-05-29,0.9887368338012609,1.014579669613166,0.991870540704433,0.9933927750623638,0.994885066645401,0.991870540704433,0.9933927750623638,1.03711270118703,0.7460719799293637,0.9862450142994051,1.137053542132508
2019-05-30,0.9986293125339266,1.0115820619060798,1.0005089382163936,1.0014007263872748,1.0022603770405336,1.0005089382163936,1.0014007263872748,1.0104817219233473,0.7521926354155654,0.9979717802003429,1.138730953585899
2019-05-31,0.993230741721428,1.0120917184557,0.9956914871544088,0.996874885364714,0.9980268088360748,0.9956914871544088,0.996874885364714,1.0089917777231376,0.7496182783426761,0.9915721934204632,1.130484186533027
2019-06-03,0.9939526255484726,1.015925845004927,0.9967199919535682,0.9980572099574799,0.9993632733736061,0.9967199919535682,0.9980572099574799,1.0084510111965124,0.7386460222289678,0.9924279306806781,1.1272879092764228
2019-06-04,0.9900557941235094,1.0169261654004582,0.9933012200124902,0.9948786338212011,0.9964256405506224,0.9933012200124902,0.9948786338212011,1.007438402016012,0.7462771171492043,0.9878085394127378,1.1225050689203073
2019-06-05,0.9864210055428975,1.0185157649025738,0.9901744538976167,0.9920072837770347,0.9938106120652909,0.9901744538976167,0.9920072837770347,0.9892248045597106,0.7456784494465044,0.9834997796027732,1.134222638704884
2019-06-06,0.9983330423513874,1.015404742552564,1.00063363558439,1.0017353480943136,1.0028045188657955,1.00063363558439,1.0017353480943136,0.9756179558821567,0.7388854484125918,0.9976205748889183,1.1290391821819716
2019-06-07,0.9842872884202597,1.0202831069522689,0.9884440661532805,0.9904776734388331,0.9924811533105439,0.9884440661532805,0.9904776734388331,0.9872634813736929,0.7466602433589967,0.9809704235260831,1.120567025497448
2019-06-10,0.9839949654278664,1.0193005541492286,0.9880846752749805,0.9900845587506386,0.9920541923287339,0.9880846752749805,0.9900845587506386,1.0041844895689067,0.7434257705881503,0.9806238973022826,1.101197115847588
2019-06-11,0.98670540184832,1.020863734616855,0.9906857375693003,0.9926304438460133,0.9945445801138001,0.9906857375693003,0.9926304438460133,0.9995381436380972,0.7293782490000789,0.983836909354265,1.0936897983034484
2019-06-12,0.996310926907015,1.0203756779636879,0.9993182207352828,1.0007729842981774,1.002194956562973,0.9993182207352828,1.0007729842981774,0.9888032280441085,0.7376360275873619,0.9952235139417438,1.0924541464420896
2019-06-13,0.9952927862556101,1.0184888073334788,0.9982143351475548,0.9996260956718456,1.0010049834834351,0.9982143351475548,0.9996260956718456,0.9682088893752717,0.730059650374831,0.9940165872051893,1.0780478736016135
2019-06-14,1.0053110609237894,1.021717387403189,1.0075736799819843,1.0086540219737992,1.0097002321979165,1.0075736799819843,1.0086540219737992,0.9795611801218712,0.7568193991675303,1.0058924744261641,1.056017956316155
2019-06-17,1.0049669839148956,1.0201472331906656,1.0071084718664487,1.0081280721755153,1.0091134315039885,1.0071084718664487,1.0081280721755153,0.9917494031204761,0.7525990198049514,1.0054845978318105,1.0688194182019322
2019-06-18,1.0063970051012263,1.015323785867502,1.0079220536863724,1.0086324207814177,1.0093079131262597,1.0079220536863724,1.0086324207814177,0.959210885201095,0.7344361118950035,1.007179776981411,1.0563712446175109
2019-06-19,1.0074393541942634,1.0103876904675835,1.0083715783301306,1.0087848507906918,1.0091628345876968,1.0083715783301306,1.0087848507906918,0.9320570361035113,0.7498790731283004,1.0084154009469941,1.0402048879122572
2019-06-20,1.0143692800929884,1.0094461648528887,1.014520318233224,1.014542150039615,1.0145281827750667,1.014520318233224,1.014542150039615,0.9339340459488924,0.7491900894060639,1.0166302903514919,1.0602895154292116
2019-06-21,1.0201784038811295,1.0096209653073533,1.0197668760276564,1.01950709919219,1.0192113459090455,1.0197668760276564,1.01950709919219,0.9372686871024736,0.7513116733491527,1.023516555825903,1.0714547178118903
2019-06-24,1.0089356562175478,1.0104671614835834,1.0097379547816498,1.0100852243126324,1.010396520487928,1.0097379547816498,1.0100852243126324,0.9322602931995781,0.7545782977673852,1.0101891508855425,1.0850359309447069
2019-06-25,1.0113714622052443,1.0138504552390613,1.0122700086319694,1.0126653206691623,1.0130245982181312,1.0122700086319694,1.0126653206691623,0.9322366246764945,0.7421775980252113,1.013076609870266,1.091950460653271
2019-06-26,1.017149231358467,1.0098450248679778,1.0170747021210087,1.0169825950406548,1.0168539352475352,1.0170747021210087,1.0169825950406548,0.9298188690383198,0.7229539974795063,1.019925706858038,1.1095915692775213
2019-06-27,1.03259320754753,1.0106132646803039,1.0310506362110459,1.0302238746426051,1.029360243643359,1.0310506362110459,1.0302238746426051,0.9304580019552067,0.7399244483721225,1.0382333422083945,1.1217419962079092
2019-06-28,1.0222724667185177,1.0075269592495333,1.0214609737283797,1.020999445020616,1.0205007903465386,1.0214609737283797,1.020999445020616,0.9207937100089342,0.7259965716767213,1.0259989048245228,1.1174390982527997
2019-07-01,1.0281237934906233,1.0011017534739195,1.026071580866903,1.0249902108008602,1.023872150616011,1.0263321435004966,1.0253808781554647,0.9209990525824334,0.7402287045908873,1.0329079122569562,1.103568443024233
2019-07-02,1.024697338095592,1.0000910615458354,1.0228903364327058,1.0219313791988356,1.020935585858835,1.0231915377754628,1.0223829929209005,0.9139141186116699,0.7447396152413607,1.0288620938104411,1.087021317322134
2019-07-03,1.0269241321299536,0.9955852285676723,1.0244300615744681,1.0231284100467313,1.0217905320098142,1.0249161127218103,1.0238569288159034,0.9059771403493228,0.7461264649109683,1.0314914011680894,1.0855153457703086
2019-07-04,1.015958456423703,0.9936615444711481,1.0143869804989862,1.0135455018595434,1.0126669817574896,1.014947480911598,1.0143858957821499,0.8862343002773899,0.7417671330424007,1.0185435796043865,1.0715914971444815
2019-07-05,1.0160355858303785,0.9918613252251294,1.0142725128348693,1.013335469687168,1.0123615550880263,1.0149065013196057,1.0142859553954566,0.8846966970744915,0.7624223582416861,1.0186346508545037,1.061690802980041
2019-07-08,1.0195600649441894,0.9949950177643444,1.01775948963655,1.0168035462832503,1.0158106348554097,1.0182673976519332,1.0175650125058922,0.8935931247968187,0.7559284606299761,1.0227962117006455,1.0600596902799275
