,Baseline,Residual_20,Residual_30,VCP_10,VCP_20,Residual_20_VCP_10,Residual_30_VCP_10,Residual_20_VCP_20
2021-10-20,-0.044446443052413964,-0.04444644305241374,-0.04444644305241385,-0.044446443052413964,-0.044446443052413964,-0.04444644305241385,-0.03608048744015613,-0.04444644305241385
2021-10-21,-0.042843331159779785,-0.042843331159779674,-0.042843331159779674,-0.042843331159779785,-0.042843331159779785,-0.042843331159779674,-0.03307332019718345,-0.042843331159779674
2021-10-22,-0.04115363717303355,-0.04115363717303333,-0.04115363717303355,-0.04115363717303355,-0.04115363717303355,-0.04115363717303344,-0.030757990984072836,-0.04115363717303355
2021-10-25,-0.03985465247499309,-0.03985465247499287,-0.0398546524749932,-0.03985465247499309,-0.03985465247499309,-0.03985465247499309,-0.02912750064726255,-0.0398546524749932
2021-10-26,-0.04211142296739001,-0.04211142296738979,-0.04211142296739012,-0.04211142296739001,-0.04211142296739001,-0.04211142296739001,-0.03042119994888559,-0.04211142296739012
2021-10-27,-0.04106154771999693,-0.041061547719996705,-0.04106154771999704,-0.04106154771999693,-0.04106154771999693,-0.041061547719996816,-0.028675871072670223,-0.04106154771999704
2021-10-28,-0.035633128703245975,-0.03563312870324575,-0.035633128703246086,-0.035633128703245975,-0.035633128703245975,-0.035633128703245975,-0.024596711609821797,-0.035633128703246086
2021-10-29,-0.038727160385001236,-0.038727160385001014,-0.038727160385001236,-0.038727160385001236,-0.038727160385001236,-0.038727160385001125,-0.027342589639033688,-0.038727160385001236
2021-11-01,-0.03393095413239822,-0.033930954132398106,-0.03393095413239833,-0.03393095413239822,-0.03393095413239822,-0.033930954132398106,-0.022195178238697655,-0.03393095413239833
2021-11-02,-0.03115951942038353,-0.03115951942038342,-0.031159519420383752,-0.03115951942038353,-0.03115951942038353,-0.03115951942038342,-0.020241982396713265,-0.031159519420383752
2021-11-03,-0.030361154413430347,-0.030361154413430236,-0.030361154413430458,-0.030361154413430347,-0.030361154413430347,-0.030361154413430125,-0.018864343277023354,-0.030361154413430458
2021-11-04,-0.029123074164047358,-0.029123074164047247,-0.02912307416404758,-0.029123074164047358,-0.029123074164047358,-0.029123074164047247,-0.016590729902700385,-0.02912307416404758
2021-11-05,-0.02768772848938006,-0.027687728489379948,-0.02768772848938028,-0.02768772848938006,-0.02768772848938006,-0.027687728489379948,-0.01483858331926724,-0.02768772848938028
2021-11-08,-0.02970271989847606,-0.02970271989847595,-0.02970271989847617,-0.02970271989847606,-0.02970271989847606,-0.02970271989847595,-0.015365255292185354,-0.02970271989847617
2021-11-09,-0.026489616326942023,-0.026489616326942134,-0.026489616326942245,-0.026489616326942023,-0.026489616326942023,-0.026489616326942023,-0.011841727087889553,-0.026489616326942245
2021-11-10,-0.024774766517454694,-0.024774766517454694,-0.024774766517454805,-0.024774766517454694,-0.024774766517454694,-0.024774766517454583,-0.009988787655624831,-0.024774766517454805
2021-11-11,-0.02977886701859167,-0.02977886701859178,-0.029778867018591892,-0.02977886701859167,-0.02977886701859167,-0.02977886701859167,-0.013996056020000092,-0.029778867018591892
2021-11-12,-0.02764923784428519,-0.0276492378442853,-0.02764923784428519,-0.02764923784428519,-0.02764923784428519,-0.02764923784428508,-0.010927987108675041,-0.02764923784428519
2021-11-15,-0.019698692555282116,-0.019698692555282338,-0.019698692555282338,-0.019698692555282116,-0.019698692555282116,-0.019698692555282227,-0.006973019410369319,-0.019698692555282338
2021-11-16,-0.01773926453145358,-0.01773926453145369,-0.01773926453145369,-0.01773926453145358,-0.01773926453145358,-0.01773926453145347,-0.0029366365438179276,-0.01773926453145369
2021-11-17,-0.014399904692423915,-0.014399904692424026,-0.014399904692424026,-0.014399904692423915,-0.014399904692423915,-0.014399904692423915,0.0,-0.014399904692424026
2021-11-18,-0.017063896361001918,-0.01706389636100203,-0.01706389636100214,-0.017063896361001918,-0.017063896361001918,-0.01706389636100203,-0.00277180754921047,-0.01706389636100214
2021-11-19,-0.013102095913618439,-0.013102095913618439,-0.01310209591361855,-0.013102095913618439,-0.013102095913618439,-0.013102095913618328,-0.0005318537089203934,-0.01310209591361855
2021-11-22,-0.004361823533048592,-0.004361823533048703,-0.004361823533048703,-0.004361823533048592,-0.004361823533048592,-0.004361823533048592,0.0,-0.004361823533048703
2021-11-23,-0.0022620151816141743,-0.0022620151816142853,-0.0022620151816142853,-0.0022620151816141743,-0.0022620151816141743,-0.0022620151816142853,0.0,-0.0022620151816142853
2021-11-24,-0.0003669065305155206,-0.0003669065305156316,-0.0003669065305157426,-0.0003669065305155206,-0.0003669065305155206,-0.0003669065305155206,0.0,-0.0003669065305157426
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,-0.0014975882057535195,-0.0014975882057535195,-0.0014975882057535195,-0.0014975882057535195,-0.0014975882057535195,-0.0014975882057535195,-0.0007125957407351224,-0.0014975882057535195
2021-11-29,-0.0036117813053152537,-0.0036117813053152537,-0.0036117813053152537,-0.0036117813053152537,-0.0036117813053152537,-0.0036117813053153647,-0.0022511573172235844,-0.0036117813053152537
2021-11-30,-0.004074360112097053,-0.004074360112097053,-0.004074360112097053,-0.004074360112097053,-0.004074360112097053,-0.004074360112097164,-0.0025938627808445025,-0.004074360112097053
2021-12-01,-0.002123572614014968,-0.00212357261401519,-0.002123572614015079,-0.002123572614014968,-0.002123572614014968,-0.00212357261401519,-0.0011142326367939992,-0.002123572614015079
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,-0.003955331648497373,-0.003955331648497484,-0.003955331648497484,-0.003955331648497373,-0.003955331648497373,-0.003955331648497373,-0.0041545699437377515,-0.003955331648497484
2021-12-07,-0.0018470950781780404,-0.0018470950781782625,-0.0018470950781783735,-0.0018470950781780404,-0.0018470950781780404,-0.0018470950781781514,-0.006128874570652254,-0.0018470950781783735
2021-12-08,-0.004890946440310628,-0.0048909464403109615,-0.0048909464403110725,-0.004890946440310628,-0.004890946440310628,-0.0048909464403109615,-0.00938234826954465,-0.0048909464403110725
2021-12-09,-0.006037821014209244,-0.006037821014209577,-0.006037821014209799,-0.006037821014209244,-0.006037821014209244,-0.006037821014209577,-0.011391253690518632,-0.006037821014209799
2021-12-10,-0.005636111944786748,-0.005636111944787081,-0.005636111944787192,-0.005636111944786748,-0.005636111944786748,-0.00563611194478697,-0.010507130175546164,-0.005636111944787192
2021-12-13,-0.007775813083062633,-0.007775813083063077,-0.007775813083063188,-0.007775813083062633,-0.007775813083062633,-0.007775813083062966,-0.011750485061276073,-0.007775813083063188
2021-12-14,-0.00872761793774457,-0.008727617937745125,-0.008727617937745125,-0.00872761793774457,-0.00872761793774457,-0.008727617937745014,-0.012619355573147417,-0.008727617937745125
2021-12-15,-0.012573136382735495,-0.01257313638273605,-0.01257313638273616,-0.012573136382735495,-0.012573136382735495,-0.012573136382735828,-0.017821267257009055,-0.01257313638273616
2021-12-16,-0.011478376813260471,-0.011478376813261026,-0.011478376813261026,-0.011478376813260471,-0.011478376813260471,-0.011478376813260804,-0.016971187660981935,-0.011478376813261026
2021-12-17,-0.009910692669954146,-0.009910692669954702,-0.009910692669954702,-0.009910692669954146,-0.009910692669954146,-0.00991069266995459,-0.016189370481238807,-0.009910692669954702
2021-12-20,-0.009946284721726317,-0.009946284721726983,-0.009946284721726983,-0.009946284721726317,-0.009946284721726317,-0.009946284721726761,-0.015571548520410539,-0.009946284721726983
2021-12-21,-0.008996941779947698,-0.008996941779948475,-0.008996941779948364,-0.008996941779947698,-0.008996941779947698,-0.008996941779948142,-0.014053399808731215,-0.008996941779948364
2021-12-22,-0.006661781905956232,-0.006661781905957009,-0.006661781905956898,-0.006661781905956232,-0.006661781905956232,-0.006661781905956676,-0.01221781071720962,-0.006661781905956898
2021-12-23,-0.004614116614304331,-0.004614116614305219,-0.004614116614304997,-0.004614116614304331,-0.004614116614304331,-0.004614116614304775,-0.009109680954344945,-0.004614116614304997
2021-12-24,-0.0029689828927762507,-0.002968982892777139,-0.002968982892776917,-0.0029689828927762507,-0.0029689828927762507,-0.002968982892776695,-0.009470688744575795,-0.002968982892776917
2021-12-27,-0.0057124531896247666,-0.005712453189625655,-0.005712453189625433,-0.0057124531896247666,-0.0057124531896247666,-0.005712453189625322,-0.011650765020144727,-0.005712453189625433
2021-12-28,-0.0016666068591504324,-0.0016666068591513206,-0.0016666068591510985,-0.0016666068591504324,-0.0016666068591504324,-0.0016666068591509875,-0.007625688919354445,-0.0016666068591510985
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012646758338784592,0.0
2021-12-30,-0.0007857500030535869,-0.0007857500030535869,-0.0007857500030534759,-0.0007857500030535869,-0.0007857500030535869,-0.0007857500030535869,-0.002090866479702469,-0.0007857500030534759
2021-12-31,-0.0002515113024159632,-0.0002515113024159632,-0.0002515113024159632,-0.0002515113024159632,-0.0002515113024159632,-0.0002515113024158522,-0.004871339269279185,-0.0002515113024159632
2022-01-03,-0.004425804829218172,-0.004425804829218172,-0.004425804829218061,-0.004425804829218172,-0.004425804829218172,-0.00442580482921795,-0.009026343426610017,-0.004425804829218061
2022-01-04,-0.006568404642997128,-0.006568404642997017,-0.006568404642996906,-0.006568404642997128,-0.006568404642997128,-0.006568404642996795,-0.011159042307650746,-0.006568404642996906
2022-01-05,-0.0006723141737656757,-0.0006723141737654537,-0.0006723141737654537,-0.0006723141737656757,-0.0006723141737656757,-0.0006723141737653426,-0.005290197614684966,-0.0006723141737654537
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.004386239044414375,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012105774358844856,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,-0.0024077501894185227,-0.0024077501894185227,-0.0024077501894185227,-0.0024077501894185227,-0.0024077501894185227,-0.0024077501894186337,-0.0024077501894185227,-0.0024077501894185227
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,-0.0038581770692808215,-0.0038581770692808215,-0.0038581770692808215,-0.0038581770692808215,-0.0038581770692808215,-0.0038581770692807105,-0.0038581770692808215,-0.0038581770692808215
2022-01-17,-0.006440492642197593,-0.006440492642197482,-0.006440492642197482,-0.006440492642197593,-0.006440492642197593,-0.006440492642197482,-0.006440492642197482,-0.006440492642197482
2022-01-18,-0.010081678207699674,-0.010081678207699563,-0.010081678207699563,-0.010081678207699674,-0.010081678207699674,-0.010081678207699674,-0.010081678207699563,-0.010081678207699563
2022-01-19,-0.0036379798718501055,-0.0036379798718498835,-0.0036379798718499945,-0.0036379798718501055,-0.0036379798718501055,-0.0036379798718499945,-0.0036379798718498835,-0.0036379798718499945
2022-01-20,-0.003523769446995062,-0.003523769446994951,-0.003523769446995062,-0.003523769446995062,-0.003523769446995062,-0.003523769446994951,-0.003523769446994951,-0.003523769446995062
2022-01-21,-0.0006214451618583583,-0.0006214451618583583,-0.0006214451618584693,-0.0006214451618583583,-0.0006214451618583583,-0.0006214451618583583,-0.0006214451618583583,-0.0006214451618584693
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-26,-0.0003362585707998855,-0.0003362585707998855,-0.00033625857079999655,-0.0003362585707998855,-0.0003362585707998855,-0.0003362585707998855,-0.0003362585707998855,-0.00033625857079999655
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,-0.0018449167757281781,-0.0018449167757281781,-0.0018449167757281781,-0.0018449167757281781,-0.0018449167757281781,-0.0018449167757281781,-0.0018449167757281781,-0.0018449167757281781
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,-0.0002679155169331704,-0.0002679155169332814,-0.0002679155169332814,-0.0002679155169331704,-0.0002679155169331704,-0.0002679155169332814,-0.00026791551693339244,-0.0002679155169332814
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,-0.0018423380183184568,-0.0018423380183184568,-0.0018423380183184568,-0.0018423380183184568,-0.0018423380183184568,-0.0018423380183184568,-0.0018423380183184568,-0.0018423380183184568
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,-0.0007177013945102173,-0.0007177013945101063,-0.0007177013945101063,-0.0007177013945102173,-0.0007177013945102173,-0.0007177013945102173,-0.0007177013945102173,-0.0007177013945101063
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,-0.007266290179934409,-0.007266290179934409,-0.00726629017993452,-0.007266290179934409,-0.007266290179934409,-0.007266290179934409,-0.007266290179934298,-0.00726629017993452
2022-02-23,-0.010089682176194992,-0.010089682176194992,-0.010089682176195103,-0.010089682176194992,-0.010089682176194992,-0.010089682176194992,-0.01008968217619477,-0.010089682176195103
2022-02-24,-0.011904161967928317,-0.01190416196792854,-0.011904161967928428,-0.011904161967928317,-0.011904161967928317,-0.011904161967928317,-0.011904161967928206,-0.011904161967928428
2022-02-25,-0.011670798974521057,-0.011670798974521168,-0.011670798974521057,-0.011670798974521057,-0.011670798974521057,-0.011670798974521057,-0.011670798974520835,-0.011670798974521057
2022-02-28,-0.012678169424451435,-0.012678169424451657,-0.012678169424451546,-0.012678169424451435,-0.012678169424451435,-0.012678169424451546,-0.012678169424451213,-0.012678169424451546
2022-03-01,-0.00856716849751571,-0.008567168497515931,-0.00856716849751582,-0.00856716849751571,-0.00856716849751571,-0.00856716849751582,-0.008567168497515487,-0.00856716849751582
2022-03-02,-0.011573874926851913,-0.011573874926852135,-0.011573874926852024,-0.011573874926851913,-0.011573874926851913,-0.011573874926852024,-0.01157387492685169,-0.011573874926852024
2022-03-03,-0.02045126786505369,-0.020451267865053913,-0.0204512678650538,-0.02045126786505369,-0.02045126786505369,-0.0204512678650538,-0.020451267865053357,-0.0204512678650538
2022-03-04,-0.020912256447829236,-0.020912256447829458,-0.020912256447829347,-0.020912256447829236,-0.020912256447829236,-0.020912256447829347,-0.020912256447829014,-0.020912256447829347
2022-03-07,-0.027326694869028167,-0.02732669486902839,-0.02732669486902828,-0.027326694869028167,-0.027326694869028167,-0.027326694869028167,-0.027326694869027945,-0.02732669486902828
2022-03-08,-0.03210459958322931,-0.03210459958322964,-0.03210459958322942,-0.03210459958322931,-0.03210459958322931,-0.03210459958322953,-0.0321045995832292,-0.03210459958322942
2022-03-09,-0.03009712352215299,-0.030097123522153435,-0.030097123522153213,-0.03009712352215299,-0.03009712352215299,-0.030097123522153213,-0.03009712352215288,-0.030097123522153213
2022-03-10,-0.03327157820887505,-0.033271578208875496,-0.033271578208875274,-0.03327157820887505,-0.03327157820887505,-0.033271578208875274,-0.03327157820887494,-0.033271578208875274
2022-03-11,-0.03564716236807419,-0.03564716236807475,-0.035647162368074525,-0.03564716236807419,-0.03564716236807419,-0.035647162368074414,-0.03564716236807419,-0.035647162368074525
2022-03-14,-0.03172502258399834,-0.031725022583998785,-0.031725022583998674,-0.03172502258399834,-0.03172502258399834,-0.03172502258399856,-0.03172502258399823,-0.031725022583998674
2022-03-15,-0.031227730972746115,-0.03122773097274667,-0.03122773097274667,-0.031227730972746115,-0.031227730972746115,-0.031227730972746337,-0.031227730972746115,-0.03122773097274667
2022-03-16,-0.028992056637252905,-0.02899205663725335,-0.02899205663725335,-0.028992056637252905,-0.028992056637252905,-0.028992056637253016,-0.028992056637252794,-0.02899205663725335
2022-03-17,-0.027569738214213046,-0.0275697382142136,-0.02756973821421349,-0.027569738214213046,-0.027569738214213046,-0.027569738214213046,-0.027569738214212935,-0.02756973821421349
2022-03-18,-0.029566888905070532,-0.029566888905071087,-0.029566888905070976,-0.029566888905070532,-0.029566888905070532,-0.029566888905070532,-0.02956688890507042,-0.029566888905070976
2022-03-21,-0.024856495225854314,-0.02485649522585487,-0.02485649522585487,-0.024856495225854314,-0.024856495225854314,-0.024856495225854314,-0.024856495225854314,-0.02485649522585487
2022-03-22,-0.023499978594155535,-0.02349997859415609,-0.02349997859415609,-0.023499978594155535,-0.023499978594155535,-0.023499978594155535,-0.023499978594155535,-0.02349997859415609
2022-03-23,-0.026058161682065872,-0.026058161682066427,-0.02605816168206654,-0.026058161682065872,-0.026058161682065872,-0.026058161682065983,-0.026058161682065983,-0.02605816168206654
2022-03-24,-0.022128519942475222,-0.022128519942475777,-0.02212851994247589,-0.022128519942475222,-0.022128519942475222,-0.022128519942475333,-0.022128519942475333,-0.02212851994247589
2022-03-25,-0.0227646239927507,-0.022764623992751365,-0.022764623992751365,-0.0227646239927507,-0.0227646239927507,-0.02276462399275081,-0.02276462399275081,-0.022764623992751365
2022-03-28,-0.02376935906407407,-0.023769359064074624,-0.023769359064074735,-0.02376935906407407,-0.02376935906407407,-0.02376935906407407,-0.02376935906407418,-0.023769359064074735
2022-03-29,-0.027241763811632236,-0.02724176381163279,-0.027241763811632902,-0.027241763811632236,-0.027241763811632236,-0.027241763811632236,-0.027241763811632347,-0.027241763811632902
2022-03-30,-0.018076235697190524,-0.01807623569719108,-0.01807623569719119,-0.018076235697190524,-0.018076235697190524,-0.018076235697190413,-0.018076235697190635,-0.01807623569719119
2022-03-31,-0.020795767645905405,-0.02079576764590596,-0.02079576764590607,-0.020795767645905405,-0.020795767645905405,-0.020795767645905294,-0.020795767645905627,-0.02079576764590607
2022-04-01,-0.014765010115313948,-0.014765010115314503,-0.0147780289073699,-0.014765010115313948,-0.014765010115313948,-0.014778028907369234,-0.014218792538686076,-0.01421879253868652
2022-04-04,-0.01643409156379272,-0.016434091563793274,-0.01873106096456978,-0.01643409156379272,-0.01643409156379272,-0.018731060964569113,-0.01678144450618657,-0.016781444506187015
2022-04-05,-0.014775019959969216,-0.01477501995996977,-0.019190868955272444,-0.014775019959969216,-0.014775019959969216,-0.019190868955271778,-0.019213961610650476,-0.0192139616106507
2022-04-06,-0.019849697150637224,-0.01984969715063778,-0.023333454408008825,-0.019849697150637224,-0.019849697150637224,-0.02333345440800827,-0.0231377958219372,-0.023137795821937424
2022-04-07,-0.01517278234875341,-0.015172782348753966,-0.018950558936689177,-0.01517278234875341,-0.01517278234875341,-0.018950558936688622,-0.020795834640228827,-0.02079583464022916
2022-04-08,-0.01608263696012413,-0.016082636960124574,-0.02014742794771629,-0.01608263696012413,-0.01608263696012413,-0.020147427947715846,-0.021717721422659708,-0.02171772142266004
2022-04-11,-0.01571097970433344,-0.015710979704333994,-0.018154133789892724,-0.01571097970433344,-0.01571097970433344,-0.01815413378989217,-0.018335394691242235,-0.01833539469124268
2022-04-12,-0.011829021519432548,-0.011829021519432992,-0.01576755118548423,-0.011829021519432548,-0.011829021519432548,-0.015767551185483453,-0.0141067932443244,-0.014106793244324956
2022-04-13,-0.014002530074618491,-0.014002530074618935,-0.01758395155343373,-0.014002530074618491,-0.014002530074618491,-0.017583951553433064,-0.014720279665618285,-0.014720279665618619
2022-04-14,-0.011588238934963857,-0.011588238934964412,-0.015057411225918194,-0.011588238934963857,-0.011588238934963857,-0.015057411225917527,-0.012484215311298397,-0.01248421531129884
2022-04-15,-0.010806273072421768,-0.010806273072422212,-0.015028352205356366,-0.010806273072421768,-0.010806273072421768,-0.015028352205355922,-0.012463631337098824,-0.012463631337099268
2022-04-18,-0.00813908581324363,-0.008139085813244296,-0.01391656941803332,-0.00813908581324363,-0.00813908581324363,-0.013916569418032765,-0.011072225727343787,-0.01107222572734412
2022-04-19,-0.007511200421940534,-0.007511200421941089,-0.013366539560840551,-0.007511200421940534,-0.007511200421940534,-0.013366539560839996,-0.011634723698969784,-0.011634723698970229
2022-04-20,-0.00655842264548423,-0.006558422645484896,-0.011647829504690899,-0.00655842264548423,-0.00655842264548423,-0.011647829504690344,-0.01003924497329789,-0.010039244973298334
2022-04-21,-0.011729008656643836,-0.011729008656644502,-0.01694965547595606,-0.011729008656643836,-0.011729008656643836,-0.016949655475955505,-0.015321016256090725,-0.015321016256091058
2022-04-22,-0.01225893916249432,-0.012258939162494875,-0.017813263737808782,-0.01225893916249432,-0.01225893916249432,-0.017813263737808005,-0.015135850295387665,-0.015135850295387887
2022-04-25,-0.013401357131727187,-0.013401357131727631,-0.01826124907771598,-0.013401357131727187,-0.013401357131727187,-0.018261249077715425,-0.015493983782766119,-0.015493983782766452
2022-04-26,-0.01253185485641406,-0.012531854856414393,-0.017136818850781332,-0.01253185485641406,-0.01253185485641406,-0.017136818850780666,-0.015095285595319474,-0.015095285595319807
2022-04-27,-0.008185531776483956,-0.0081855317764844,-0.012039103382687433,-0.008185531776483956,-0.008185531776483956,-0.012039103382686767,-0.010869200367366938,-0.010869200367367271
2022-04-28,-0.00814589865353943,-0.008145898653539874,-0.014597696676442284,-0.00814589865353943,-0.00814589865353943,-0.014597696676441618,-0.013423909702567016,-0.013423909702567238
2022-04-29,-0.0076626655205951355,-0.00766266552059558,-0.014376643605964357,-0.0076626655205951355,-0.0076626655205951355,-0.01437664360596369,-0.01471653739645995,-0.014716537396460283
2022-05-02,-0.0026707845454329027,-0.0026707845454333468,-0.00825903576525533,-0.0026707845454329027,-0.0026707845454329027,-0.008259035765254774,-0.009490688691588867,-0.00949068869158931
2022-05-03,-0.0013283680035514056,-0.0013283680035518497,-0.008179932757533592,-0.0013283680035514056,-0.0013283680035514056,-0.008179932757532926,-0.009815791804911878,-0.009815791804912322
2022-05-04,0.0,0.0,-9.524890450363088e-06,0.0,0.0,-9.524890449696954e-06,-0.0019885372822002756,-0.0019885372822006087
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004491451458934481,-0.0004491451458937812
2022-05-06,-0.00173519131809996,-0.00173519131809996,-0.0008691050144514767,-0.00173519131809996,-0.00173519131809996,-0.0008691050144514767,-0.0005692996896649039,-0.0005692996896652369
2022-05-09,-0.006024545938678072,-0.006024545938678183,-0.005054179637097311,-0.006024545938678072,-0.006024545938678072,-0.005054179637097533,-0.0024951938504161886,-0.0024951938504165216
2022-05-10,-0.002594392799062595,-0.002594392799062706,-0.0012376823266907477,-0.002594392799062595,-0.002594392799062595,-0.0012376823266909698,0.0,0.0
2022-05-11,-0.0019038542343866593,-0.0019038542343868814,0.0,-0.0019038542343866593,-0.0019038542343866593,0.0,0.0,0.0
2022-05-12,-0.004581365337058219,-0.004581365337058552,-0.002539384787310306,-0.004581365337058219,-0.004581365337058219,-0.002539384787310417,-0.0033478745242474517,-0.0033478745242474517
2022-05-13,-0.006153776197239114,-0.006153776197239336,-0.0036796945643905454,-0.006153776197239114,-0.006153776197239114,-0.0036796945643906565,-0.0044772263425117975,-0.0044772263425117975
2022-05-16,-6.561202802757293e-05,-6.561202802768396e-05,0.0,-6.561202802757293e-05,-6.561202802757293e-05,0.0,0.0,0.0
2022-05-17,-0.0018956304434406546,-0.0018956304434408766,-0.00012947463505574852,-0.0018956304434406546,-0.0018956304434406546,-0.00012947463505574852,-0.0025862079101804936,-0.0025862079101802715
2022-05-18,-0.0053536322144730475,-0.0053536322144732695,-0.0019002942506644027,-0.0053536322144730475,-0.0053536322144730475,-0.0019002942506644027,-0.0047487121161906565,-0.0047487121161905455
2022-05-19,-0.006029328462700878,-0.006029328462700989,-0.00280533754041834,-0.006029328462700878,-0.006029328462700878,-0.002805337540418451,-0.006887443613715183,-0.006887443613715072
2022-05-20,-0.009275728978387021,-0.009275728978387132,-0.004516065945018077,-0.009275728978387021,-0.009275728978387021,-0.004516065945018077,-0.008341050278150797,-0.008341050278150575
2022-05-23,-0.0061410329701845345,-0.0061410329701846456,-0.001127717547632412,-0.0061410329701845345,-0.0061410329701845345,-0.001127717547632523,-0.006101380449933358,-0.006101380449933136
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.000594219948996555,-0.0005942199489963329
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,-0.001195474109853767,-0.001195474109853767,-0.004507887917533315,-0.001195474109853767,-0.001195474109853767,-0.004507887917533204,-0.0015047209668805905,-0.0015047209668807016
2022-05-27,0.0,0.0,-0.0018213453540181224,0.0,0.0,-0.0018213453540181224,0.0,0.0
2022-05-30,0.0,0.0,-0.003575590216057245,0.0,0.0,-0.003575590216057134,-0.0003902260676282854,-0.0003902260676282854
2022-05-31,0.0,0.0,-0.0026585287819596015,0.0,0.0,-0.0026585287819594905,-0.0002990855110144297,-0.0002990855110144297
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001582692671958652,-0.00015826926719575418
2022-06-03,-0.005431678640849369,-0.005431678640849258,-0.0050257561800661765,-0.005431678640849369,-0.005431678640849369,-0.0050257561800660655,-0.004182309442938181,-0.004182309442938181
2022-06-06,-0.010210200176159145,-0.010210200176158923,-0.00984925411433113,-0.010210200176159145,-0.010210200176159145,-0.009849254114331019,-0.008716443890028458,-0.008716443890028458
2022-06-07,-0.009200928851852863,-0.009200928851852641,-0.00829661745341792,-0.009200928851852863,-0.009200928851852863,-0.00829661745341781,-0.007146929705018068,-0.007146929705018179
2022-06-08,-0.010425111373712381,-0.01042511137371216,-0.009988638312357079,-0.010425111373712381,-0.010425111373712381,-0.009988638312356968,-0.008418921072056551,-0.008418921072056551
2022-06-09,-0.0077737434719212795,-0.007773743471921057,-0.008984623361465438,-0.0077737434719212795,-0.0077737434719212795,-0.008984623361465438,-0.01017920939364425,-0.01017920939364425
2022-06-10,-0.009681546680442077,-0.009681546680441855,-0.008197094318554088,-0.009681546680442077,-0.009681546680442077,-0.008197094318553866,-0.009813719006101618,-0.009813719006101618
2022-06-13,-0.007613329195089391,-0.007613329195089169,-0.005531188851048863,-0.007613329195089391,-0.007613329195089391,-0.005531188851048641,-0.009951854203039456,-0.009951854203039345
2022-06-14,-0.007806583001993439,-0.007806583001993106,-0.006410410614063333,-0.007806583001993439,-0.007806583001993439,-0.006410410614063333,-0.010919898212969459,-0.010919898212969459
2022-06-15,-0.000978011755802699,-0.000978011755802255,-0.000781494431892682,-0.000978011755802699,-0.000978011755802699,-0.000781494431892682,-0.0051676995199398945,-0.0051676995199398945
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023871295320577746,-0.0023871295320576635
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012203684875129461,-0.0012203684875129461
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,-0.0007541467027782911,-0.0007541467027784021,0.0,-0.0007541467027782911,-0.0007541467027782911,0.0,0.0,0.0
2022-06-22,-0.0034643504844594775,-0.0034643504844595885,-0.001932998003379649,-0.0034643504844594775,-0.0034643504844594775,-0.001932998003379538,0.0,0.0
2022-06-23,-0.0030418886237648657,-0.0030418886237649767,-0.0013213136194034636,-0.0030418886237648657,-0.0030418886237648657,-0.0013213136194033526,0.0,0.0
