,Baseline_N40,Baseline_N30,Baseline_N24,Baseline_N20,Baseline_N16,Baseline_N12,Baseline_N10,Baseline_N8,Baseline_N6,Baseline_N4,Residual_50_N40,Residual_50_N30,Residual_50_N24,Residual_50_N20,Residual_50_N16,Residual_50_N12,Residual_50_N10,Residual_50_N8,Residual_50_N6,Residual_50_N4,Residual_55_N40,Residual_55_N30,Residual_55_N24,Residual_55_N20,Residual_55_N16,Residual_55_N12,Residual_55_N10,Residual_55_N8,Residual_55_N6,Residual_55_N4,Residual_60_N40,Residual_60_N30,Residual_60_N24,Residual_60_N20,Residual_60_N16,Residual_60_N12,Residual_60_N10,Residual_60_N8,Residual_60_N6,Residual_60_N4,Residual_65_N40,Residual_65_N30,Residual_65_N24,Residual_65_N20,Residual_65_N16,Residual_65_N12,Residual_65_N10,Residual_65_N8,Residual_65_N6,Residual_65_N4,Residual_70_N40,Residual_70_N30,Residual_70_N24,Residual_70_N20,Residual_70_N16,Residual_70_N12,Residual_70_N10,Residual_70_N8,Residual_70_N6,Residual_70_N4,Residual_100_N40,Residual_100_N30,Residual_100_N24,Residual_100_N20,Residual_100_N16,Residual_100_N12,Residual_100_N10,Residual_100_N8,Residual_100_N6,Residual_100_N4
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0009178501817176388,-0.0022002788811281704,-0.004040120117165258,-0.0025603848029843723,-0.005658158941956537,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.004258584927882114,-0.0022002788811281704,-0.004040120117165258,-0.005026813427153054,-0.005658158941956537,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.004258584927882114,-0.0036565514428918977,-0.005495853713837651,-0.004515920928299222,-0.005658158941956537,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.004258584927882114,-0.0036565514428918977,-0.005495853713837651,-0.004515920928299222,-0.005658158941956537,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.004258584927882114,-0.0036565514428918977,-0.005495853713837651,-0.004515920928299222,-0.005658158941956537,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.004258584927882114,-0.0036565514428918977,-0.005495853713837651,-0.004515920928299222,-0.005658158941956537,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.0005642654068033215,-0.002114184864336899,-0.0036565514428918977,-0.005495853713837651,-0.004478314044284559,-0.005658158941956537
2019-04-02,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.003713542925834923,-0.006044100300230837,-0.00501385611813665,0.0,-0.002402968797646121,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.00670437845678129,-0.006044100300230837,-0.00501385611813665,-0.004661313151280155,-0.002402968797646121,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.00670437845678129,-0.008441519942572695,-0.01053104263455995,-0.008033769808355573,-0.002402968797646121,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.00670437845678129,-0.008441519942572695,-0.01053104263455995,-0.008033769808355573,-0.002402968797646121,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.00670437845678129,-0.008441519942572695,-0.01053104263455995,-0.008033769808355573,-0.002402968797646121,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.00670437845678129,-0.008441519942572695,-0.01053104263455995,-0.008033769808355573,-0.002402968797646121,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.0029030379215472246,-0.005682904061932836,-0.008441519942572695,-0.01053104263455995,-0.005876026654001776,-0.002402968797646121
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009359690542827259,0.0,0.0,-0.0002866483876472481,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009359690542827259,-0.005500638588643025,-0.010085578281655905,-0.006228345876172492,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009359690542827259,-0.005500638588643025,-0.010085578281655905,-0.006228345876172492,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009359690542827259,-0.005500638588643025,-0.010085578281655905,-0.006228345876172492,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009359690542827259,-0.005500638588643025,-0.010085578281655905,-0.006228345876172492,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036895949994893984,-0.005500638588643025,-0.010085578281655905,-0.006011832122855831,0.0
2019-04-04,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.0024796199521592843,-0.002389932077999646,-0.00027621205065708754,-0.003475296112950943,-0.00237118710268025,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.0032282868541553267,-0.002389932077999646,-0.00027621205065708754,0.0,-0.00237118710268025,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.0032282868541553267,-0.005405080569157228,-0.010072049718604759,-0.0073534144769349385,-0.00237118710268025,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.0032282868541553267,-0.005405080569157228,-0.010072049718604759,-0.0073534144769349385,-0.00237118710268025,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.0032282868541553267,-0.005405080569157228,-0.010072049718604759,-0.0073534144769349385,-0.00237118710268025,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.0032282868541553267,-0.005405080569157228,-0.010072049718604759,-0.0073534144769349385,-0.00237118710268025,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.001693711870218162,-0.004100282851990267,-0.005405080569157228,-0.010072049718604759,-0.009137987024810612,-0.00237118710268025
2019-04-05,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0030538642695752127,-0.00351577188983887,-0.0005677743470957619,-0.005571720994865914,-0.0031171327978160024,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.005688257987704004,-0.00351577188983887,-0.0005677743470957619,-0.001062418724044556,-0.0031171327978160024,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.005688257987704004,-0.007185778177321578,-0.0112975228599147,-0.00858663071263166,-0.0031171327978160024,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.005688257987704004,-0.007185778177321578,-0.0112975228599147,-0.00858663071263166,-0.0031171327978160024,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.005688257987704004,-0.007185778177321578,-0.0112975228599147,-0.00858663071263166,-0.0031171327978160024,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.005688257987704004,-0.007185778177321578,-0.0112975228599147,-0.00858663071263166,-0.0031171327978160024,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0020718024062175155,-0.0052154249495441896,-0.007185778177321578,-0.0112975228599147,-0.012506764595063058,-0.0031171327978160024
2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009573090837225573,-0.0033046931515119393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033046931515119393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002647803977145924,-0.0018374717587424927,-0.0033046931515119393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002647803977145924,-0.0018374717587424927,-0.0033046931515119393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002647803977145924,-0.0018374717587424927,-0.0033046931515119393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002647803977145924,-0.0018374717587424927,-0.0033046931515119393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002647803977145924,-0.007720359746931416,-0.0033046931515119393
2019-04-09,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.00368124324192598,-0.0023473904496265074,-0.0035241099583963598,-0.013965491700077881,-0.004463246551181688,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.003873228427620834,-0.0023473904496265074,-0.0035241099583963598,-0.001102392344558445,-0.004463246551181688,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.003873228427620834,0.0,-0.0020926779457981493,-0.0015631705066624368,-0.004463246551181688,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.003873228427620834,0.0,-0.0020926779457981493,-0.0015631705066624368,-0.004463246551181688,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.003873228427620834,0.0,-0.0020926779457981493,-0.0015631705066624368,-0.004463246551181688,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.003873228427620834,0.0,-0.0020926779457981493,-0.0015631705066624368,-0.004463246551181688,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.002291175663204359,-0.0016552948604448003,0.0,-0.0020926779457981493,-0.0067289899807734255,-0.004463246551181688
2019-04-10,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0024345638640299594,-0.001647523112914051,-0.0010803742115624848,-0.015492602357790042,-0.004139180552006572,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.004013984071039034,-0.001647523112914051,-0.0010803742115624848,-0.0021866475106225858,-0.004139180552006572,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.004013984071039034,0.0,0.0,-0.0025783054048396092,-0.004139180552006572,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.004013984071039034,0.0,0.0,-0.0025783054048396092,-0.004139180552006572,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.004013984071039034,0.0,0.0,-0.0025783054048396092,-0.004139180552006572,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.004013984071039034,0.0,0.0,-0.0025783054048396092,-0.004139180552006572,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,-0.0003456523790038579,0.0,0.0,0.0,-0.005986914638569707,-0.004139180552006572
2019-04-11,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.006911788025982579,-0.007030781121344476,-0.007163818164559688,-0.022146029041046567,-0.013961088881608297,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.010940052976254222,-0.007030781121344476,-0.007163818164559688,-0.012682435136317394,-0.013961088881608297,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.010940052976254222,-0.00915005494847243,-0.010739563218663983,-0.013011099560186756,-0.013961088881608297,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.010940052976254222,-0.00915005494847243,-0.010739563218663983,-0.013011099560186756,-0.013961088881608297,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.010940052976254222,-0.00915005494847243,-0.010739563218663983,-0.013011099560186756,-0.013961088881608297,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.010940052976254222,-0.00915005494847243,-0.010739563218663983,-0.013011099560186756,-0.013961088881608297,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.005396164876922183,-0.0076040898702338655,-0.00915005494847243,-0.010739563218663983,-0.01888908831221181,-0.013961088881608297
2019-04-12,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0061062578882229435,-0.011713304571034255,-0.010643358141579351,-0.023615557764011696,-0.014082113430705867,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.014968016234531922,-0.011713304571034255,-0.010643358141579351,-0.0173635725072967,-0.014082113430705867,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.014968016234531922,-0.017306629129088758,-0.01539429182545149,-0.01360450145727321,-0.014082113430705867,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.014968016234531922,-0.017306629129088758,-0.01539429182545149,-0.01360450145727321,-0.014082113430705867,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.014968016234531922,-0.017306629129088758,-0.01539429182545149,-0.01360450145727321,-0.014082113430705867,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.014968016234531922,-0.017306629129088758,-0.01539429182545149,-0.01360450145727321,-0.014082113430705867,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.0055401228532334645,-0.009636871532119451,-0.017306629129088758,-0.01539429182545149,-0.021901800311229236,-0.014082113430705867
2019-04-15,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.009921272869060083,-0.017466243526328862,-0.01783299996841836,-0.029817649618130493,-0.01765007974587629,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.018993299501943395,-0.017466243526328862,-0.01783299996841836,-0.0248787600012087,-0.01765007974587629,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.018993299501943395,-0.02104757942948865,-0.019678329190090604,-0.02057111556731661,-0.01765007974587629,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.018993299501943395,-0.02104757942948865,-0.019678329190090604,-0.02057111556731661,-0.01765007974587629,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.018993299501943395,-0.02104757942948865,-0.019678329190090604,-0.02057111556731661,-0.01765007974587629,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.018993299501943395,-0.02104757942948865,-0.019678329190090604,-0.02057111556731661,-0.01765007974587629,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.007007399021026761,-0.011754994180334766,-0.02104757942948865,-0.019678329190090604,-0.02428962099774168,-0.01765007974587629
