,Alpha_Always_Only,MAX_CAGR_MDD25_Core_Only,MAX_CAGR_MDD25_Core90_Alpha10,MAX_CAGR_MDD25_Core85_Alpha15,MAX_CAGR_MDD25_Core80_Alpha20,MAX_CAGR_MDD25_Core85_AlphaRegime15,ROBUST_MEDIAN_Core_Only,ROBUST_MEDIAN_Core90_Alpha10,ROBUST_MEDIAN_Core85_Alpha15,ROBUST_MEDIAN_Core80_Alpha20,ROBUST_MEDIAN_Core85_AlphaRegime15,SPY,QQQ,VT
2019-03-07,1.0,1.0185699731382512,1.0167497230233773,1.0158364826833863,1.0149211737420767,1.0158364826833863,1.0249036057854466,1.0224172449674005,1.021173697342284,1.0199299102380661,1.021173697342284,0.950325548287098,0.9518890522965174,0.9995388865508614
2019-03-08,1.0,1.0142019062413132,1.0128254882312078,1.0121335898480674,1.0114392383236468,1.0121335898480674,1.019770073301642,1.0178082740373804,1.0168260747271196,1.015843014029794,1.0168260747271196,0.9673046598270524,0.9482945226121141,0.9951035450421039
2019-03-11,1.0,1.0147446770166653,1.0133133189727441,1.0125940041407737,1.0118722721455933,1.0125940041407737,1.0201047426873322,1.0181088970413952,1.017109722464672,1.0161097185086674,1.017109722464672,0.9694018804031397,0.947993080668856,0.9986127030605403
2019-03-12,1.0,1.0212363388764985,1.019147573457092,1.0181002219325999,1.0170509010439857,1.0181002219325999,1.0240905413580195,1.0216890974137385,1.0204877043998444,1.019285869816138,1.0204877043998444,0.9740677570384478,0.9425680630617963,1.0117984659980561
2019-03-13,1.0,1.0307437340771262,1.0276867279522692,1.0261566910142303,1.0246256450966835,1.0261566910142303,1.0303750935846627,1.0273319311374216,1.0258107806451118,1.0242899236758638,1.0258107806451118,0.9779914313174248,0.9498831137782036,1.0341482957763346
2019-03-14,1.0,1.0310554525388569,1.0279664425155004,1.0264204725716108,1.0248735396756212,1.0264204725716108,1.031995691575899,1.0287861616083154,1.027182186908447,1.0255787453510676,1.027182186908447,0.9891353565640987,0.9610009648877016,1.0312113130887801
2019-03-15,1.0,1.0416762829598678,1.0374965521849724,1.0354075955144597,1.0333192604492794,1.0354075955144597,1.0390285012078697,1.0350960052996139,1.0331321926219592,1.0311700090646867,1.0331321926219592,0.9885550060730068,0.9416182418214373,1.056175563349194
2019-03-18,1.0,1.0480992449483282,1.0432540230270821,1.0408342584583519,1.0384164066090833,1.0408342584583519,1.044996028422688,1.040446452584703,1.0381758057648982,1.035907923441468,1.0381758057648982,0.9714943624433071,0.9403615288410813,1.06223079175932
2019-03-19,1.0,1.052137112324978,1.0468713037997754,1.0442426552389406,1.0416168575219789,1.0442426552389406,1.0478738562236933,1.0430252213845257,1.0406059944428114,1.0381901634043214,1.0406059944428114,0.9756342542390561,0.9085382027957927,1.0729286439145536
2019-03-20,1.0,1.0493837966723738,1.044405721698427,1.0419198969482288,1.039436229188096,1.0419198969482288,1.0471642467591564,1.0423895279677997,1.0400070098614078,1.0376277219909278,1.0400070098614078,0.9599449783265198,0.9079125422658428,1.0595639315280114
2019-03-21,1.0,1.0505609906703732,1.0454601703528301,1.0429133948229121,1.0403690570775173,1.0429133948229121,1.0481471978521946,1.043270150216079,1.040836807694683,1.0384069214768952,1.040836807694683,0.9814636972177223,0.9071656187435415,1.065610891582855
2019-03-22,1.0,1.0553363200513348,1.0497370995755995,1.0469428769446312,1.044152258600837,1.0469428769446312,1.0523515968705979,1.0470365025032746,1.044385621518088,1.0417391840066672,1.044385621518088,0.9775694466854423,0.9270889836606923,1.0774584630366004
2019-03-25,1.0,1.049079829564798,1.0441361332799584,1.0416671560001953,1.0392001093772687,1.0416671560001953,1.0483899169983228,1.0434889988886504,1.041043684011868,1.0386018012766276,1.041043684011868,0.9773242187438879,0.9440457558138442,1.0688494005912583
2019-03-26,1.0,1.0361258722148405,1.0325325116096207,1.0307340937091354,1.028934538719578,1.0307340937091354,1.041274486469279,1.0371150477249411,1.0350379481615837,1.0329626024674803,1.0350379481615837,0.9697866892742931,0.9550587347948772,1.0362054457479053
2019-03-27,1.0,1.034606118013555,1.0311694763857095,1.0294490248438264,1.0277271737613232,1.0294490248438264,1.039670989311617,1.0356776650294803,1.0336831388724976,1.0316900445638335,1.0336831388724976,0.9741021234685135,0.9445097177128294,1.038319472836413
2019-03-28,1.0,1.0345173904477374,1.0310898868294591,1.0293739823432653,1.0276566636579207,1.0293739823432653,1.0406109961858498,1.0365204217488302,1.0344775429449031,1.0324362773578135,1.0344775429449031,0.9797902650521445,0.9334299148568389,1.0359038188645582
2019-03-29,1.0,1.040874698907189,1.0367925080405371,1.0347508283860363,1.0327087820362937,1.0347508283860363,1.0460285556376436,1.0413770587876126,1.0390553266405804,1.0367362779791989,1.0390553266405804,0.9722024847900684,0.9216110093474644,1.05301274292872
2019-04-01,0.9990821498182824,1.0398041426269042,1.0357376241078438,1.0337037473363975,1.0316694816443306,1.0337037473363975,1.0447794304555202,1.0401622624786555,1.0378575937446135,1.0355555412883288,1.0378575937446135,0.9778642594903391,0.9390348986058049,1.0464940685845834
2019-04-02,0.9962864570741651,1.0355617258426721,1.0316445548806417,1.029684963367671,1.027724723728183,1.029684963367671,1.042135683272923,1.0375023405537303,1.0351896671285543,1.0328796649455578,1.0351896671285543,0.9790214780819269,0.929212394456866,1.0379374022193975
2019-04-03,1.0011340220161404,1.0311529213064947,1.0281936005284973,1.0267102567765733,1.025224478732189,1.0267102567765733,1.0395492069894587,1.0356896720747866,1.0337613437626052,1.0318339847437275,1.0337613437626052,0.9782577209098632,0.9253023032362382,1.0237050261634593
2019-04-04,0.9986515901203638,1.0275313647052038,1.0246886008528842,1.0232633187622862,1.0218354572674446,1.0232633187622862,1.0361669090517676,1.0324000939668307,1.0305178970081974,1.0286365170866103,1.0305178970081974,0.969833786981874,0.9157407314576841,1.016248003034493
2019-04-05,0.9980766945972491,1.0427439507136427,1.0382830614634817,1.0360519471981928,1.0338204154526092,1.0360519471981928,1.0476109839586305,1.0426028862707022,1.0401033421340908,1.037606809328266,1.0401033421340908,0.9975151760399047,0.9023885664027599,1.049559832995902
2019-04-08,1.0033935327362455,1.0353684385699076,1.0322266000082052,1.0306508658639557,1.0290719495171678,1.0306508658639557,1.0434572312428825,1.0394377834053763,1.037429062445789,1.0354210238820072,1.037429062445789,1.0121487903826052,0.9063690889001275,1.0300229332571849
2019-04-09,0.999699797074868,1.0280054473613731,1.02524002898155,1.0238517284002682,1.0224597255509653,1.0238517284002682,1.0371852707073705,1.03343212049828,1.031555840425011,1.0296797710308645,1.031555840425011,1.021411957299282,0.9084108237772269,1.0139033403462958
2019-04-10,1.0009507071000445,1.0277873075284452,1.0251725180795639,1.0238592283871226,1.0225420329532247,1.0238592283871226,1.0374297846400555,1.0337806986009674,1.031956164867176,1.0301316513615801,1.031956164867176,1.0356960876368888,0.8848445853251199,1.0134962056890733
2019-04-11,0.9964582893313308,1.0382048896631986,1.034064376114855,1.0319910454702552,1.0299157014851577,1.0319910454702552,1.0448962834602853,1.0400129345725604,1.0375744675048437,1.0351381527793415,1.0375744675048437,1.0398148311249082,0.8714851318623226,1.038057031393926
2019-04-12,0.997266553061983,1.0440924136832836,1.0394258921938382,1.037091051522034,1.034755195632443,1.037091051522034,1.0507046324298701,1.0453003769770541,1.0426032110018673,1.0399093649868991,1.0426032110018673,1.035848257917493,0.8745164125742719,1.047597317169212
2019-04-15,0.993438591702919,1.050014896084655,1.0443333243239874,1.0414942804946024,1.0386564382464931,1.0414942804946024,1.053389796502441,1.0473033610197113,1.0442677045768745,1.0412370969111933,1.0442677045768745,1.0038813946299807,0.8741172293684004,1.0675616501521012
2019-04-16,0.994452143483586,1.0485633882029866,1.043140583548476,1.0404298976946706,1.0377197302256052,1.0404298976946706,1.053274203024096,1.0473067787031733,1.0443301124764814,1.0413581525905755,1.0443301124764814,0.989669767984915,0.8702785351520567,1.0629059186248346
2019-04-17,0.9947134057714824,1.0422310577325553,1.0374983652427132,1.0351301688252244,1.0327607801024732,1.0351301688252244,1.0492546535725866,1.0437371948444432,1.040983663268883,1.0382336097421236,1.040983663268883,1.0160944899338928,0.8769863716958297,1.0455837401053536
2019-04-18,0.9979983042751575,1.0397899999367572,1.0356540083898407,1.0335821616833525,1.0315077873889364,1.0335821616833525,1.0460812444873517,1.0412408244289793,1.038823183312188,1.0364072720222188,1.038823183312188,1.030721208617307,0.8622843226622569,1.0402226170713413
2019-04-19,0.9968247158128974,1.040707027769997,1.036354263589421,1.0341746667109781,1.0319929674164978,1.0341746667109781,1.0475873177219448,1.0424675744201537,1.0399112239432842,1.0373572372541824,1.0399112239432842,1.0336090231007034,0.8565007184287844,1.038926848571183
2019-04-22,0.9940305066047109,1.0379864608589495,1.0336254927926234,1.0314418641528789,1.0292561798576707,1.0314418641528789,1.0443890064421517,1.039310946791039,1.0367753315583077,1.0342420091274782,1.0367753315583077,1.0146017241941534,0.8621951200214707,1.0393232617841384
2019-04-23,0.9929688795820075,1.0372559325496205,1.032860388157287,1.0306595928622009,1.0284568230378177,1.0306595928622009,1.0434865319247002,1.0383916702958056,1.0358477286697543,1.0333061294683143,1.0358477286697543,1.022738111436701,0.8558542235643084,1.0369170832381651
2019-04-24,0.989038338667616,1.0378300246975296,1.0329660369232825,1.0305325077110403,1.0280979976230762,1.0305325077110403,1.0429709271543968,1.037518857591022,1.0347976322031847,1.0320796277459234,1.0347976322031847,1.0197086229220882,0.8594224748640589,1.0445548166524288
2019-04-25,0.9978400892443325,1.0374975767480292,1.0335875036828988,1.0316275668806127,1.02966440408387,1.0316275668806127,1.043127627612796,1.0385824701095006,1.0363111302507249,1.0340406366267647,1.0363111302507249,1.0286655890186203,0.8480298764250778,1.0359281420135749
2019-04-26,1.0026956679338075,1.036042514203558,1.0327858356672754,1.0311507601040457,1.029511230427684,1.0311507601040457,1.0427166000587726,1.0387195406361511,1.036720457200554,1.034721025803925,1.036720457200554,1.0154068870787605,0.8400317370758866,1.0247225343962663
2019-04-29,1.0027266054803468,1.032116228318278,1.0292664726051535,1.0278339469487963,1.0263963559667981,1.0278339469487963,1.040354642938279,1.0366051328412658,1.0347291368234273,1.03285233447341,1.0347291368234273,1.009827996768138,0.8225944423787805,1.0102688164630853
2019-04-30,1.0028888108983869,1.0346369621257274,1.0315455189406457,1.0299926209082284,1.0284349741815462,1.0299926209082284,1.0429521257603658,1.0389512105997567,1.0369501660092024,1.034948751488125,1.0369501660092024,1.020988596948243,0.8028659638960063,1.0130106784249249
2019-05-01,0.9995035369726428,1.0379246751571118,1.034147418970522,1.032253118094238,1.0303550772985366,1.032253118094238,1.0471350072184469,1.0423506620503609,1.039960117101003,1.037570679283416,1.039960117101003,1.0452698912642322,0.7986209398987097,1.014550621852799
2019-05-02,0.9951758880727045,1.0446980434366189,1.0397735005125532,1.0373086038348547,1.0348420073428262,1.0373086038348547,1.0522409940663329,1.0464737371176467,1.0435950452994494,1.0407196646963712,1.0435950452994494,1.037427239846272,0.8032746644869138,1.0281826737923483
2019-05-03,0.9994755389157297,1.0517096203000968,1.0465034068154777,1.0438985413062072,1.0412925547657483,1.0438985413062072,1.0568035760091832,1.0510096826881554,1.0481177008119178,1.0452290489797795,1.0481177008119178,1.0254366234953098,0.8024978044799554,1.0477098976235155
2019-05-06,1.0061863122012094,1.0488994912709657,1.0446894636421886,1.042579028269429,1.0404650277625305,1.042579028269429,1.0558231733563692,1.0508378366966995,1.0483468134663163,1.0458569122277273,1.0483468134663163,1.0384852163790355,0.8140831721050539,1.0328977840466629
2019-05-07,1.0124716985219855,1.0554196888918135,1.0511866786187498,1.0490647085622953,1.046939144748318,1.0490647085622953,1.0625502107802014,1.0575200145950268,1.0550066186501572,1.0524943828622269,1.0550066186501572,1.0232809742589484,0.8105872172665946,1.0334477013017827
2019-05-08,1.01176856988326,1.053145457284018,1.0490750778878655,1.0470339702244533,1.0449889656169065,1.0470339702244533,1.062028301430824,1.0569790785416762,1.0544562450479211,1.051934622186866,1.0544562450479211,1.009169575246163,0.7905487108861885,1.0311618879428122
2019-05-09,1.0124140550744618,1.0423246981262853,1.0394409629885453,1.037989897165749,1.0365327385375882,1.037989897165749,1.053545989481683,1.0494487254999185,1.047398593390888,1.0453474884212317,1.047398593390888,1.0127698636073437,0.794146225110531,1.0125738573754515
2019-05-10,1.0036268321020723,1.0367783839833138,1.0335609102033774,1.0319437549878567,1.0303210308021464,1.0319437549878567,1.0489281559427064,1.0443979718385734,1.0421327074536375,1.039867356114909,1.0421327074536375,1.038821857604586,0.7842558210056658,1.0064280171189581
2019-05-13,1.0058658461051175,1.0464130383384376,1.0424357689548134,1.0404403507484705,1.0384404617134029,1.0404403507484705,1.055452939063241,1.0504779120542442,1.0479915807378315,1.0455060657247432,1.0479915807378315,1.0286752456843713,0.785763484797214,1.025783647694203
2019-05-14,1.0078750344361984,1.0423055627550908,1.0389613152460757,1.0372806618461237,1.035594368032031,1.0372806618461237,1.0518280103797222,1.0474406841586574,1.045246173332531,1.0430511263306559,1.045246173332531,1.0245000465115683,0.7648196494979762,1.0182794847231902
2019-05-15,1.0165106178469898,1.0404090873242477,1.0381501571382632,1.0370095592237871,1.035861573642667,1.0370095592237871,1.0515554891291086,1.0480938967080133,1.0463593472928794,1.0446223237552432,1.0463593472928794,1.0262489701284592,0.7626120627690989,1.0088152216615998
2019-05-16,1.0182584897908427,1.0398563381970705,1.03783227111165,1.0368087255798055,1.0357775362591286,1.0368087255798055,1.0502997232770916,1.0471476457694866,1.0455671002047213,1.0439835766379881,1.0455671002047213,1.0208215804528395,0.7693852103449846,1.0084373574200156
2019-05-17,1.012415013406593,1.0452869326316965,1.0421147121409873,1.0405187126701316,1.0389161681710188,1.0405187126701316,1.0550890202211347,1.0508441508334274,1.0487196303959483,1.0465937522562758,1.0487196303959483,0.9997757851213072,0.7750809903528475,1.0197854409250493
2019-05-20,1.0145538257288664,1.044893486509179,1.0419818407971815,1.040515536575254,1.0390422892887021,1.040515536575254,1.0555910484754165,1.0515161581755768,1.0494761046873686,1.0474343446716807,1.0494761046873686,1.0098171209212343,0.7730692454917979,1.01631783716892
2019-05-21,1.0181268003376638,1.043692517224088,1.0412709371832538,1.040048650457992,1.0388187372379971,1.040048650457992,1.0551696579937317,1.0515086853233797,1.0496743918585736,1.0478375913209086,1.0496743918585736,1.0124520354436601,0.7729100252267177,1.018130772622163
2019-05-22,1.0135900619131728,1.0340407012836572,1.032140470813502,1.0311780866507454,1.0302075535179325,1.0311780866507454,1.0498040648464928,1.0462278574084352,1.0444357928298367,1.0426411182186142,1.0444357928298367,1.0172953947109467,0.768627463383511,0.9908453409006066
2019-05-23,1.0093476850432044,1.0363146267630825,1.0337512409304155,1.0324581737666059,1.0311575645583964,1.0324581737666059,1.0501861311128915,1.0461326474516441,1.0441031662524727,1.0420718917339755,1.0441031662524727,1.0159428377210327,0.7661950883786443,0.9979232520338769
2019-05-24,1.0066106206893006,1.036937923841122,1.0340304967276184,1.0325660447052851,1.0310944795152974,1.0325660447052851,1.0497952773316586,1.0454985553231018,1.0433481681777796,1.0411964640249887,1.0433481681777796,1.0349417949806614,0.7722961638529293,1.000825011841699
2019-05-27,1.0072354372632701,1.0425846922020026,1.0391625224328724,1.0374417004814755,1.0357144400751228,1.0374417004814755,1.0543685912641994,1.0496625869820833,1.0473087548448679,1.044954404261132,1.0473087548448679,1.029075394343028,0.7656915798419879,1.0117594412531212
