date,ticker,market,variant,base_score,residual_score,final_score,residual_weight,base_weight,stock_return_3m,stock_return_6m,stock_return_12m,benchmark_return_3m,benchmark_return_6m,benchmark_return_12m,residual_return_3m,residual_return_6m,residual_return_12m,benchmark_used,residual_method,selected_flag,weight
2019-12-31,JP1.T,JP,Baseline,0.375,0.625,0.375,0.0,1.0,0.07997160223932687,0.12935499898598302,0.1666223315710631,0.06783596773833422,0.02349979605501762,0.06511796251245161,0.08805985792312632,,,1306.T,simple,True,0.07877307077776464
2020-03-31,US1,US,Baseline,1.0,1.0,1.0,0.0,1.0,-0.001379366571651608,0.13269671734526822,0.40462141998978285,0.10053748806176888,0.053007830324333094,-0.008312080075933093,0.2160435699342663,,,SPY,simple,True,0.08565792924391785
2020-03-31,US3,US,Baseline,0.875,0.5,0.875,0.0,1.0,0.005638527833810247,0.12355968451881938,-0.016668961192943477,0.10053748806176888,0.053007830324333094,-0.008312080075933093,0.0035223508016637983,,,SPY,simple,True,0.08210783941432241
2020-03-31,US5,US,Baseline,0.75,0.875,0.75,0.0,1.0,0.22999902042420883,0.3091211289642093,0.17093466724818973,0.10053748806176888,0.053007830324333094,-0.008312080075933093,0.19657139526909348,,,SPY,simple,True,0.08038708092753363
2020-03-31,US6,US,Baseline,0.625,0.25,0.625,0.0,1.0,0.04906448626983595,0.1662265980445512,-0.0939363899277168,0.10053748806176888,0.053007830324333094,-0.008312080075933093,-0.013651399317807974,,,SPY,simple,True,0.0834416152557007
2020-03-31,US4,US,Baseline,0.5,0.75,0.5,0.0,1.0,0.06163606609968064,0.02509285046717058,0.18579556290774346,0.10053748806176888,0.053007830324333094,-0.008312080075933093,0.08126525787910273,,,SPY,simple,True,0.08137657435407872
2020-03-31,US7,US,Baseline,0.375,0.625,0.375,0.0,1.0,0.06662253178000466,0.06450251221927306,0.13951813365379362,0.10053748806176888,0.053007830324333094,-0.008312080075933093,0.07209417478288264,,,SPY,simple,True,0.08670073567629877
2020-03-31,JP0.T,JP,Baseline,1.0,0.625,1.0,0.0,1.0,0.06478888907269509,0.09562342369158139,0.37685368707689326,-0.003050195818206425,0.1387163242099816,0.10194972274106129,0.13439419614359951,,,1306.T,simple,True,0.0834322610905212
2020-03-31,JP3.T,JP,Baseline,0.875,0.75,0.875,0.0,1.0,0.04041422387113558,0.26150451111862805,0.3793229739226158,-0.003050195818206425,0.1387163242099816,0.10194972274106129,0.18686009117521643,,,1306.T,simple,True,0.08208208131512126
2020-03-31,JP4.T,JP,Baseline,0.75,0.875,0.75,0.0,1.0,0.11161558664169013,0.31817688998517313,0.4929759790065682,-0.003050195818206425,0.1387163242099816,0.10194972274106129,0.27444428046780006,,,1306.T,simple,True,0.0836681579301307
2020-03-31,JP1.T,JP,Baseline,0.625,1.0,0.625,0.0,1.0,0.22583380537311593,0.35172130345733765,0.51095774306813,-0.003050195818206425,0.1387163242099816,0.10194972274106129,0.3136530034445401,,,1306.T,simple,True,0.07781996414669697
2020-03-31,JP5.T,JP,Baseline,0.5,0.5,0.5,0.0,1.0,0.010298789084370874,-0.014579681260618815,0.09153037752890492,-0.003050195818206425,0.1387163242099816,0.10194972274106129,-0.0540835102791821,,,1306.T,simple,True,0.08790640526619804
2020-03-31,JP6.T,JP,Baseline,0.375,0.375,0.375,0.0,1.0,-0.08563459385837635,-0.046387728007814655,-0.04686852320539303,-0.003050195818206425,0.1387163242099816,0.10194972274106129,-0.1498745400525209,,,1306.T,simple,True,0.08541935537947974
2020-06-30,US1,US,Baseline,1.0,0.875,1.0,0.0,1.0,-0.04759301222976897,0.006435024222730679,0.36927531749300435,-0.059942611471817786,0.04979700564699163,0.015471115352945652,0.16450637380228383,,,SPY,simple,True,0.08378101680110941
2020-06-30,US5,US,Baseline,0.875,1.0,0.875,0.0,1.0,0.16978170859982566,0.46955469852179244,0.5548493136564634,-0.059942611471817786,0.04979700564699163,0.015471115352945652,0.44789571678863305,,,SPY,simple,True,0.07978082167353064
2020-06-30,US3,US,Baseline,0.75,0.5,0.75,0.0,1.0,-0.03377431609626469,-0.022637902695894274,0.021140387501358493,-0.059942611471817786,0.04979700564699163,0.015471115352945652,-0.016948950810830032,,,SPY,simple,True,0.08172573610973453
2020-06-30,US2,US,Baseline,0.625,0.375,0.625,0.0,1.0,-0.0858888502342382,-0.03171891993549336,-0.05058387721585078,-0.059942611471817786,0.04979700564699163,0.015471115352945652,-0.06452384460562995,,,SPY,simple,True,0.08195369766695167
2020-06-30,US6,US,Baseline,0.5,0.625,0.5,0.0,1.0,0.08211003640031422,0.15056725848516983,0.02334907063450209,-0.059942611471817786,0.04979700564699163,0.015471115352945652,0.06120450323219295,,,SPY,simple,True,0.08628209389349753
2020-06-30,US7,US,Baseline,0.375,0.75,0.375,0.0,1.0,0.029701146174623494,0.07625947346554174,0.18518228233682188,-0.059942611471817786,0.04979700564699163,0.015471115352945652,0.10861703237252836,,,SPY,simple,True,0.08702141150643429
2020-06-30,JP3.T,JP,Baseline,1.0,0.875,1.0,0.0,1.0,0.05315674016272376,0.12881865994523234,0.42184734440568716,0.2272548482901504,0.2570155066205779,0.35894595329974677,-0.04029793802671611,,,1306.T,simple,True,0.08258029696973077
2020-06-30,JP0.T,JP,Baseline,0.875,0.625,0.875,0.0,1.0,0.03850415319564848,0.12741034005136864,0.34228930405751457,0.2272548482901504,0.2570155066205779,0.35894595329974677,-0.08298849599326952,,,1306.T,simple,True,0.08421375981404884
2020-06-30,JP4.T,JP,Baseline,0.75,0.75,0.75,0.0,1.0,0.0066456326747077465,0.1238049364528071,0.4365860921771383,0.2272548482901504,0.2570155066205779,0.35894595329974677,-0.04235165655313496,,,1306.T,simple,True,0.08482686754498392
2020-06-30,JP1.T,JP,Baseline,0.625,1.0,0.625,0.0,1.0,0.045326576089697035,0.3076191210489496,0.5117357113227641,0.2272548482901504,0.2570155066205779,0.35894595329974677,0.06294137178755699,,,1306.T,simple,True,0.07961094549629893
2020-06-30,JP2.T,JP,Baseline,0.5,0.5,0.5,0.0,1.0,0.20568075974263178,0.06278488198720544,0.1708964425845645,0.2272548482901504,0.2570155066205779,0.35894595329974677,-0.16236397832663507,,,1306.T,simple,True,0.08154149310954889
2020-06-30,JP5.T,JP,Baseline,0.375,0.375,0.375,0.0,1.0,0.04646270955069487,0.05436218778404989,0.10376226347718487,0.2272548482901504,0.2570155066205779,0.35894595329974677,-0.2252749743133662,,,1306.T,simple,True,0.08668185941413054
2020-09-30,US3,US,Baseline,1.0,0.875,1.0,0.0,1.0,0.17701751315068148,0.12579171683544277,0.22418297576738744,0.16009984812329559,0.08123173533227579,0.1157649237075753,0.07188196403552605,,,SPY,simple,True,0.08135978132862516
2020-09-30,US5,US,Baseline,0.875,1.0,0.875,0.0,1.0,-0.039192471837738885,0.09243078987094888,0.4761075486434647,0.16009984812329559,0.08123173533227579,0.1157649237075753,0.15068894398733,,,SPY,simple,True,0.08233804164726613
2020-09-30,US1,US,Baseline,0.75,0.75,0.75,0.0,1.0,0.13810140827185236,0.0493471698035397,0.2818489033540956,0.16009984812329559,0.08123173533227579,0.1157649237075753,0.06874739467177426,,,SPY,simple,True,0.08665944787354224
2020-09-30,US6,US,Baseline,0.625,0.5,0.625,0.0,1.0,-0.02623573039558169,0.06543490040476563,0.1684471660271909,0.16009984812329559,0.08123173533227579,0.1157649237075753,-0.0099804202358418,,,SPY,simple,True,0.08664196603907841
2020-09-30,US7,US,Baseline,0.5,0.375,0.5,0.0,1.0,-0.03241004913627221,-0.002462232674975806,0.10290586959199732,0.16009984812329559,0.08123173533227579,0.1157649237075753,-0.06641249927013415,,,SPY,simple,True,0.08903046368690813
2020-09-30,US4,US,Baseline,0.375,0.625,0.375,0.0,1.0,0.211399834653909,0.09219268592331109,0.09716978846784352,0.16009984812329559,0.08123173533227579,0.1157649237075753,0.002906080332248114,,,SPY,simple,True,0.07467008710191113
2020-09-30,JP4.T,JP,Baseline,1.0,1.0,1.0,0.0,1.0,0.06777731499734285,0.10377228973248509,0.41402737909852294,0.07783580002696544,0.3317802423603924,0.4636373892076211,-0.10248407010212195,,,1306.T,simple,True,0.08686272601878335
2020-09-30,JP3.T,JP,Baseline,0.875,0.625,0.875,0.0,1.0,-0.07485078805646783,0.002684007326177129,0.34117155950160116,0.07783580002696544,0.3317802423603924,0.4636373892076211,-0.19637942454498725,,,1306.T,simple,True,0.0852648169904202
2020-09-30,JP2.T,JP,Baseline,0.75,0.75,0.75,0.0,1.0,0.11382390546068666,0.30009078576920656,0.08265172178423241,0.07783580002696544,0.3317802423603924,0.4636373892076211,-0.1950579683364694,,,1306.T,simple,True,0.08046288474731557
2020-09-30,JP1.T,JP,Baseline,0.625,0.875,0.625,0.0,1.0,-0.009211489508962334,0.047665745194226394,0.4582308770746437,0.07783580002696544,0.3317802423603924,0.4636373892076211,-0.11191597004453198,,,1306.T,simple,True,0.08091264044791313
2020-09-30,JP0.T,JP,Baseline,0.5,0.25,0.5,0.0,1.0,-0.02486591375049263,0.0022835665223237545,0.10794215190765999,0.07783580002696544,0.3317802423603924,0.4636373892076211,-0.30479679622557976,,,1306.T,simple,True,0.08263013484464937
2020-09-30,JP5.T,JP,Baseline,0.375,0.375,0.375,0.0,1.0,0.07521660308051836,0.03687791046438815,0.055138902982699634,0.07783580002696544,0.3317802423603924,0.4636373892076211,-0.30298655323553664,,,1306.T,simple,True,0.08316700927358714
2020-12-31,US5,US,Baseline,1.0,0.875,1.0,0.0,1.0,-0.10742206790092168,-0.11081789897177963,0.3551600453217054,-0.009277674954315973,0.14195259953839456,0.20150603579017123,-0.023787226895391922,,,SPY,simple,True,0.08326480035533071
2020-12-31,US1,US,Baseline,0.875,1.0,0.875,0.0,1.0,0.10259279204872107,0.18905912394756785,0.1965836266489167,-0.009277674954315973,0.14195259953839456,0.20150603579017123,0.03188604806627001,,,SPY,simple,True,0.08702159599815447
2020-12-31,US3,US,Baseline,0.75,0.5,0.75,0.0,1.0,-0.03499288823100988,0.10751654458216908,0.03949965644276432,-0.009277674954315973,0.14195259953839456,0.20150603579017123,-0.09676774353856094,,,SPY,simple,True,0.08431217347791638
2020-12-31,US7,US,Baseline,0.625,0.625,0.625,0.0,1.0,0.08972842136458659,0.022469156338693397,0.10508701313869873,-0.009277674954315973,0.14195259953839456,0.20150603579017123,-0.07153630967248621,,,SPY,simple,True,0.08703986479569127
2020-12-31,US6,US,Baseline,0.5,0.75,0.5,0.0,1.0,0.04938019259646187,0.03791782595398474,0.1912452907061597,-0.009277674954315973,0.14195259953839456,0.20150603579017123,-0.030032319145012736,,,SPY,simple,True,0.08454666444790325
2020-12-31,US4,US,Baseline,0.375,0.375,0.375,0.0,1.0,-0.17214358821261166,0.032427882698986554,-0.040068324343925266,-0.009277674954315973,0.14195259953839456,0.20150603579017123,-0.1844397378899002,,,SPY,simple,True,0.07739017275477122
2020-12-31,JP2.T,JP,Baseline,1.0,1.0,1.0,0.0,1.0,0.11197032829137066,0.2641419037504942,0.29637667154934655,0.04898123278249433,0.15295276962152204,0.485543275075468,-0.047022074468590636,,,1306.T,simple,True,0.08058276996731475
2020-12-31,JP4.T,JP,Baseline,0.875,0.875,0.875,0.0,1.0,0.06754197997748057,0.11760142696745057,0.30266093216903234,0.04898123278249433,0.15295276962152204,0.485543275075468,-0.1001314944720773,,,1306.T,simple,True,0.08466381545548456
2020-12-31,JP1.T,JP,Baseline,0.75,0.5,0.75,0.0,1.0,-0.0465645760566471,-0.05702343013974098,0.23699749883224697,0.04898123278249433,0.15295276962152204,0.485543275075468,-0.21018925618188844,,,1306.T,simple,True,0.07896137692319366
2020-12-31,JP3.T,JP,Baseline,0.625,0.75,0.625,0.0,1.0,0.12557893896243133,0.12243391726996045,0.17984271376671646,0.04898123278249433,0.15295276962152204,0.485543275075468,-0.1502569470749068,,,1306.T,simple,True,0.0844989048703026
2020-12-31,JP0.T,JP,Baseline,0.5,0.375,0.5,0.0,1.0,-0.016328330448372452,-0.006727745374088379,0.11578747057250549,0.04898123278249433,0.15295276962152204,0.485543275075468,-0.24898966778849588,,,1306.T,simple,True,0.08496873968771479
2020-12-31,JP5.T,JP,Baseline,0.375,0.625,0.375,0.0,1.0,-0.036072771955318106,0.07063821541064841,0.16725118452204168,0.04898123278249433,0.15295276962152204,0.485543275075468,-0.20075989746997314,,,1306.T,simple,True,0.08274912126622232
2021-03-31,US3,US,Baseline,1.0,1.0,1.0,0.0,1.0,0.1969210592443642,0.18899198038471665,0.21909449894136235,-0.047046558417431994,-0.03568605025987048,0.006655553342395315,0.22177341929131192,,,SPY,simple,True,0.08577542326326548
2021-03-31,US7,US,Baseline,0.875,0.875,0.875,0.0,1.0,0.010395973853759344,0.13900664237068483,0.09219810293401642,-0.047046558417431994,-0.03568605025987048,0.006655553342395315,0.11057592771786089,,,SPY,simple,True,0.08719182087612254
